gene	CNT
GENE.33183	3962
GENE.8000	9362
GENE.65492	68
GENE.25068	154
GENE.50261	872
GENE.22117	606
GENE.18437	1194
GENE.27371	1744
GENE.41629	442
GENE.58192	12
GENE.31823	9846
GENE.46576	3140
GENE.6931	252
GENE.60961	1486
GENE.73184	446
GENE.5823	212
GENE.50416	4382
GENE.23727	112
GENE.71063	44
GENE.47504	184
GENE.20775	966
GENE.35546	218
GENE.85536	520
GENE.85893	1244
GENE.39522	210
GENE.84909	60
GENE.15079	3306
GENE.42459	1134
GENE.6913	74
GENE.18496	2244
GENE.25140	210
GENE.40218	2296
GENE.17053	1220
GENE.36135	520
GENE.58697	4488
GENE.3644	168
GENE.16581	3874
GENE.62947	1482
GENE.73306	78
GENE.12398	542
GENE.81680	74
GENE.7815	1688
GENE.83887	412
GENE.45403	1604
GENE.60372	846
GENE.37386	464
GENE.29930	1436
GENE.19311	924
GENE.47567	1016
GENE.5774	1424
GENE.39058	124
GENE.4043	4
GENE.51189	740
GENE.14001	310
GENE.35337	450
GENE.78208	4246
GENE.63241	28
GENE.27810	1306
GENE.26281	8378
GENE.26456	52
GENE.43870	458
GENE.47303	192
GENE.78315	922
GENE.10765	5410
GENE.30815	2190
GENE.82736	1726
GENE.5393	4526
GENE.27767	2578
GENE.36256	9552
GENE.11356	266
GENE.12939	492
GENE.19437	26
GENE.35824	4650
GENE.52859	84
GENE.49605	3056
GENE.45506	4428
GENE.34459	348
GENE.84428	884
GENE.64563	1618
GENE.27854	218
GENE.28236	2080
GENE.37630	484
GENE.69096	2502
GENE.19624	1814
GENE.21416	914
GENE.15262	1204
GENE.58558	676
GENE.45901	40
GENE.68706	8
GENE.41283	648
GENE.30638	1282
GENE.57936	1366
GENE.60822	432
GENE.76347	64
GENE.87503	6516
GENE.25998	440
GENE.16614	688
GENE.44557	94
GENE.42689	1984
GENE.24239	2452
GENE.28998	2044
GENE.86705	3036
GENE.68819	152
GENE.56278	336
GENE.41662	626
GENE.82821	82
GENE.6997	690
GENE.48291	230
GENE.70559	2032
GENE.57315	446
GENE.24892	280
GENE.59238	1560
GENE.62505	400
GENE.50280	7272
GENE.71986	172
GENE.45249	4774
GENE.56484	80
GENE.15826	564
GENE.44890	20
GENE.73068	866
GENE.30954	10
GENE.35223	294
GENE.40126	18
GENE.78543	634
GENE.16669	1578
GENE.25483	6984
GENE.5506	4038
GENE.68451	1708
GENE.1586	42
GENE.75838	116
GENE.64327	538
GENE.65044	254
GENE.26557	748
GENE.53542	6112
GENE.62689	170
GENE.86293	118
GENE.68794	404
GENE.83657	1530
GENE.18965	3170
GENE.24334	6666
GENE.78614	26
GENE.30552	312
GENE.68024	1118
GENE.11631	316
GENE.75467	1054
GENE.35511	2
GENE.86692	368
GENE.60525	188
GENE.74580	4598
GENE.64312	208
GENE.72618	2894
GENE.56378	186
GENE.47278	862
GENE.74400	572
GENE.10113	5132
GENE.46015	1224
GENE.52211	114
GENE.12077	22
GENE.5312	150
GENE.68117	1298
GENE.83450	86
GENE.71368	690
GENE.55803	154
GENE.30211	594
GENE.46112	470
GENE.81010	260
GENE.43301	1050
GENE.83819	4400
GENE.31924	458
GENE.62606	428
GENE.5600	660
GENE.50746	926
GENE.75134	8318
GENE.25558	1568
GENE.18941	7968
GENE.18762	1764
GENE.27748	1426
GENE.22132	150
GENE.26853	522
GENE.61314	1570
GENE.8988	6862
GENE.76331	480
GENE.1319	1092
GENE.21337	260
GENE.4623	958
GENE.16211	428
GENE.44466	940
GENE.54160	184
GENE.3721	8398
GENE.61546	1496
GENE.39784	1420
GENE.27472	64
GENE.65550	1220
GENE.24510	1220
GENE.66247	322
GENE.74749	10430
GENE.73228	520
GENE.28638	254
GENE.84938	514
GENE.8403	1568
GENE.50807	4900
GENE.349	234
GENE.45642	220
GENE.82489	178
GENE.65956	284
GENE.50394	7422
GENE.26355	72
GENE.28251	14
GENE.79845	38
GENE.50563	162
GENE.11104	440
GENE.75576	464
GENE.87517	118
GENE.37923	1240
GENE.22425	400
GENE.20280	220
GENE.45132	390
GENE.37586	134
GENE.67050	1468
GENE.15481	496
GENE.22760	158
GENE.80032	668
GENE.16355	824
GENE.32111	17498
GENE.4625	318
GENE.8134	404
GENE.21594	3444
GENE.9340	240
GENE.36800	1648
GENE.1735	10510
GENE.17774	246
GENE.82443	912
GENE.8100	236
GENE.81914	852
GENE.58227	1084
GENE.45626	1568
GENE.34143	632
GENE.968	534
GENE.37426	4246
GENE.47006	1134
GENE.2452	1178
GENE.34119	2170
GENE.67358	1058
GENE.9921	1706
GENE.77102	3220
GENE.9796	3798
GENE.32560	592
GENE.82142	1966
GENE.40104	800
GENE.61712	950
GENE.15625	1200
GENE.74102	110
GENE.57645	320
GENE.53345	3806
GENE.10191	936
GENE.23441	878
GENE.34610	8406
GENE.38147	2546
GENE.52193	284
GENE.49801	522
GENE.11945	462
GENE.60865	238
GENE.81517	374
GENE.69683	206
GENE.15090	3762
GENE.19018	6786
GENE.8159	634
GENE.56580	654
GENE.51451	610
GENE.54175	290
GENE.74462	7286
GENE.52511	588
GENE.49272	396
GENE.81103	5674
GENE.52489	312
GENE.30404	1924
GENE.27602	118
GENE.65568	1030
GENE.15315	1432
GENE.38475	80
GENE.79287	238
GENE.18275	6620
GENE.48480	2088
GENE.64177	100
GENE.70449	748
GENE.68926	2852
GENE.11450	1554
GENE.86099	140
GENE.44563	722
GENE.14116	728
GENE.22069	58
GENE.58082	184
GENE.40264	460
GENE.69607	1012
GENE.73807	3298
GENE.60028	986
GENE.6921	2626
GENE.59767	1418
GENE.6749	1460
GENE.16188	2392
GENE.41806	12
GENE.11929	288
GENE.49414	74
GENE.73017	166
GENE.50419	1886
GENE.83575	26
GENE.70646	2196
GENE.3407	8512
GENE.21117	646
GENE.55472	38
GENE.3932	686
GENE.70202	2322
GENE.56478	36
GENE.53112	2250
GENE.1181	1098
GENE.15298	1940
GENE.71148	42
GENE.72212	72
GENE.26541	618
GENE.77849	86
GENE.69032	1040
GENE.29588	820
GENE.11773	378
GENE.36301	68
GENE.4451	80
GENE.48434	1058
GENE.10647	4272
GENE.74149	362
GENE.43947	22
GENE.14985	6250
GENE.71780	388
GENE.8312	30
GENE.80136	1046
GENE.45202	4204
GENE.29835	4326
GENE.50666	12586
GENE.59864	24
GENE.79427	2176
GENE.61823	286
GENE.59984	2300
GENE.34335	64
GENE.51738	20
GENE.55304	7772
GENE.84703	1106
GENE.25540	76
GENE.28459	212
GENE.5150	6594
GENE.48077	1090
GENE.37657	310
GENE.37779	3020
GENE.56557	214
GENE.77910	78
GENE.42996	194
GENE.85102	1152
GENE.9040	444
GENE.5628	3536
GENE.3301	24
GENE.27702	1322
GENE.81608	1746
GENE.73050	654
GENE.15301	782
GENE.21901	4066
GENE.61866	486
GENE.80672	314
GENE.53250	356
GENE.84880	170
GENE.67263	2142
GENE.37685	44
GENE.17615	138
GENE.34633	510
GENE.7657	66
GENE.73102	586
GENE.66319	508
GENE.12170	1050
GENE.12940	36
GENE.71676	4068
GENE.36551	238
GENE.7783	514
GENE.59290	13092
GENE.26943	3426
GENE.29227	6
GENE.21710	170
GENE.42140	2712
GENE.26718	4624
GENE.65422	44
GENE.79155	142
GENE.38249	1322
GENE.24674	486
GENE.65809	1800
GENE.50868	604
GENE.58005	318
GENE.4085	1450
GENE.19503	1262
GENE.67009	3390
GENE.13604	160
GENE.77757	12
GENE.48917	230
GENE.36281	570
GENE.82056	5276
GENE.57948	46
GENE.8396	82
GENE.39154	240
GENE.22085	1136
GENE.11484	576
GENE.66908	728
GENE.27625	2234
GENE.62519	574
GENE.22323	1688
GENE.29465	1094
GENE.4169	560
GENE.45680	2880
GENE.42350	10
GENE.62012	280
GENE.336	792
GENE.80678	1542
GENE.75393	512
GENE.28104	1540
GENE.22372	8
GENE.69278	5372
GENE.27353	244
GENE.29396	284
GENE.65672	572
GENE.52593	1270
GENE.2149	620
GENE.69224	1168
GENE.73647	1688
GENE.86418	2298
GENE.23493	194
GENE.69466	1606
GENE.68128	510
GENE.16151	82
GENE.50750	166
GENE.27723	572
GENE.50467	630
GENE.71448	438
GENE.86763	30
GENE.63934	872
GENE.14197	2834
GENE.71358	1578
GENE.45008	1036
GENE.70048	358
GENE.3169	1932
GENE.35623	306
GENE.66324	758
GENE.48408	1210
GENE.5027	24
GENE.29564	428
GENE.50581	1726
GENE.31383	1012
GENE.5460	2890
GENE.25676	2524
GENE.52246	596
GENE.30137	2352
GENE.25382	558
GENE.84541	2952
GENE.25790	2308
GENE.76801	366
GENE.13666	702
GENE.71047	636
GENE.73429	1030
GENE.83417	134
GENE.50981	1706
GENE.63083	30
GENE.86071	878
GENE.29304	1232
GENE.51432	26
GENE.52927	1198
GENE.43498	11330
GENE.36547	4072
GENE.52157	116
GENE.14510	506
GENE.68210	3428
GENE.36726	174
GENE.71036	1062
GENE.1807	4682
GENE.26339	968
GENE.44116	1230
GENE.49037	666
GENE.63542	508
GENE.48288	118
GENE.7291	74
GENE.61477	562
GENE.50948	92
GENE.13068	11786
GENE.11129	2140
GENE.68812	392
GENE.69312	360
GENE.11456	248
GENE.8353	1412
GENE.31738	1884
GENE.58607	2214
GENE.23168	688
GENE.66203	1582
GENE.72761	2038
GENE.49714	362
GENE.38048	5210
GENE.44798	288
GENE.47574	362
GENE.69810	482
GENE.39798	1828
GENE.31398	1700
GENE.16849	1376
GENE.40483	48
GENE.8140	816
GENE.38348	1110
GENE.32570	1082
GENE.34808	1408
GENE.15804	1682
GENE.30042	1176
GENE.69979	258
GENE.67404	1166
GENE.47599	212
GENE.35490	18
GENE.37813	2784
GENE.61649	112
GENE.31955	874
GENE.63827	7334
GENE.49865	1262
GENE.51796	970
GENE.24967	132
GENE.36329	276
GENE.52673	72
GENE.68094	2354
GENE.15398	120
GENE.59149	968
GENE.53102	866
GENE.49661	852
GENE.784	266
GENE.69943	174
GENE.26018	1758
GENE.39162	1156
GENE.68840	288
GENE.76597	1356
GENE.70469	3466
GENE.51441	212
GENE.83691	286
GENE.20878	126
GENE.21851	3172
GENE.4430	148
GENE.6773	582
GENE.46501	410
GENE.24458	5702
GENE.54020	682
GENE.46428	296
GENE.63354	892
GENE.79497	556
GENE.28248	508
GENE.19405	202
GENE.60604	672
GENE.34915	514
GENE.39884	142
GENE.57797	60
GENE.72942	322
GENE.44716	26
GENE.81538	290
GENE.376	3922
GENE.39538	2892
GENE.54902	954
GENE.69696	338
GENE.6554	128
GENE.62247	610
GENE.83619	3438
GENE.9822	276
GENE.40027	114
GENE.4220	480
GENE.29989	332
GENE.41337	358
GENE.39486	3462
GENE.58635	878
GENE.14331	1150
GENE.24070	20
GENE.49266	162
GENE.9552	538
GENE.30053	452
GENE.66815	2578
GENE.70642	3382
GENE.75508	416
GENE.24548	150
GENE.86745	1042
GENE.30922	1550
GENE.42784	13248
GENE.39431	58
GENE.20814	28
GENE.33173	2722
GENE.33612	3396
GENE.3412	260
GENE.21212	1126
GENE.46689	16
GENE.8092	2700
GENE.64206	160
GENE.8863	4300
GENE.53985	116
GENE.87482	920
GENE.51723	2730
GENE.80547	438
GENE.17103	2736
GENE.41022	2976
GENE.22614	308
GENE.74030	10518
GENE.60541	398
GENE.58905	106
GENE.83471	82
GENE.17277	7948
GENE.35995	2274
GENE.74727	3882
GENE.87129	2330
GENE.55932	3652
GENE.11831	1628
GENE.46076	3838
GENE.15845	3012
GENE.4668	8712
GENE.41892	1906
GENE.38002	732
GENE.85325	16
GENE.66731	746
GENE.42255	2940
GENE.19499	778
GENE.19714	752
GENE.34029	1420
GENE.69848	196
GENE.46461	3424
GENE.62691	1544
GENE.5824	436
GENE.13449	150
GENE.15545	432
GENE.25096	888
GENE.77809	11264
GENE.56584	82
GENE.33904	2938
GENE.64617	2730
GENE.13783	32
GENE.60882	252
GENE.55929	208
GENE.23664	1318
GENE.54624	226
GENE.16521	474
GENE.48905	288
GENE.67340	820
GENE.66442	348
GENE.40813	1184
GENE.6376	2692
GENE.19620	6492
GENE.61987	82
GENE.73740	266
GENE.34269	36
GENE.41231	3436
GENE.78041	1092
GENE.56352	172
GENE.7857	1292
GENE.77344	1434
GENE.58254	4132
GENE.6493	1762
GENE.21721	1066
GENE.61892	2
GENE.32468	60
GENE.82465	712
GENE.40194	2102
GENE.72012	2168
GENE.51047	5170
GENE.43221	410
GENE.41672	1368
GENE.45212	1888
GENE.79849	1514
GENE.67363	762
GENE.37110	514
GENE.61285	906
GENE.85844	110
GENE.85611	2326
GENE.35377	2270
GENE.64095	470
GENE.42124	1356
GENE.62438	298
GENE.70424	4018
GENE.45104	550
GENE.50573	3492
GENE.19912	722
GENE.10244	504
GENE.36804	11872
GENE.82875	1654
GENE.55689	12504
GENE.5192	2050
GENE.41382	268
GENE.66787	2630
GENE.18650	3040
GENE.15873	316
GENE.66709	770
GENE.72021	244
GENE.8306	1484
GENE.77027	1456
GENE.49245	2238
GENE.59763	250
GENE.14492	1858
GENE.26730	268
GENE.49005	4358
GENE.79794	16
GENE.35023	348
GENE.70770	628
GENE.31225	700
GENE.34457	314
GENE.48161	5328
GENE.53753	1496
GENE.33484	24
GENE.17892	2882
GENE.21747	478
GENE.37239	2064
GENE.48360	234
GENE.70423	4274
GENE.19453	4520
GENE.47928	222
GENE.82558	1448
GENE.9869	400
GENE.5041	310
GENE.37448	2788
GENE.1057	12
GENE.5246	22226
GENE.66223	692
GENE.44955	52
GENE.68615	896
GENE.40230	3764
GENE.10862	484
GENE.17622	28
GENE.61071	1482
GENE.7653	8
GENE.84255	78
GENE.7799	412
GENE.62996	1214
GENE.73537	172
GENE.45447	462
GENE.81349	28
GENE.21838	60
GENE.46756	2106
GENE.882	3128
GENE.73935	772
GENE.12610	436
GENE.21924	584
GENE.23345	12
GENE.27215	1090
GENE.75910	4512
GENE.5679	832
GENE.17543	2362
GENE.28495	1080
GENE.11436	2290
GENE.27918	22
GENE.49351	654
GENE.45983	308
GENE.27045	1978
GENE.73097	2296
GENE.42480	936
GENE.83924	3188
GENE.22175	348
GENE.25506	1184
GENE.32	2124
GENE.41920	1420
GENE.64173	162
GENE.83224	1348
GENE.10750	188
GENE.75437	134
GENE.79296	830
GENE.8297	754
GENE.68323	228
GENE.83073	310
GENE.9961	656
GENE.4290	500
GENE.47371	574
GENE.71232	1588
GENE.84735	674
GENE.54013	838
GENE.12412	680
GENE.21008	420
GENE.12354	22
GENE.61874	1564
GENE.48845	8652
GENE.13145	88
GENE.58879	1336
GENE.44749	572
GENE.75849	562
GENE.14727	2946
GENE.8923	168
GENE.22485	1874
GENE.74955	146
GENE.41954	398
GENE.82281	6340
GENE.51910	76
GENE.3305	118
GENE.28695	1402
GENE.84165	8796
GENE.81853	28
GENE.11314	536
GENE.36664	5370
GENE.75480	714
GENE.19445	1926
GENE.47991	534
GENE.12582	202
GENE.42675	478
GENE.45719	174
GENE.65440	408
GENE.42226	68
GENE.78557	2678
GENE.62456	19504
GENE.79430	654
GENE.57067	228
GENE.8973	324
GENE.51787	408
GENE.58958	2800
GENE.8984	30
GENE.2521	1320
GENE.3767	512
GENE.3584	8168
GENE.15726	2054
GENE.56288	146
GENE.64138	2656
GENE.55158	11924
GENE.57455	246
GENE.10934	104
GENE.86548	3328
GENE.76072	162
GENE.21799	192
GENE.50321	552
GENE.68693	488
GENE.2358	634
GENE.70778	908
GENE.40692	212
GENE.24297	2000
GENE.27296	62
GENE.14601	1066
GENE.69432	108
GENE.11243	1012
GENE.51438	1426
GENE.40269	4968
GENE.70153	1036
GENE.8015	526
GENE.65277	74
GENE.27273	1394
GENE.75668	9366
GENE.51264	340
GENE.31301	1890
GENE.30001	500
GENE.8913	640
GENE.46336	32
GENE.7368	146
GENE.80483	176
GENE.10437	2582
GENE.57146	742
GENE.3129	1640
GENE.77502	2110
GENE.28053	2918
GENE.228	2256
GENE.63185	38
GENE.17435	1030
GENE.41478	626
GENE.71159	486
GENE.76247	3566
GENE.86926	6
GENE.32614	386
GENE.18018	466
GENE.78390	468
GENE.31723	914
GENE.67854	1422
GENE.27516	1432
GENE.2250	64
GENE.7035	68
GENE.80010	428
GENE.20395	508
GENE.60394	574
GENE.79294	146
GENE.6337	1230
GENE.70560	546
GENE.61736	76
GENE.17125	240
GENE.25156	154
GENE.65625	6544
GENE.52463	478
GENE.34819	1452
GENE.24155	398
GENE.39111	184
GENE.34959	352
GENE.60585	156
GENE.10234	152
GENE.25717	15330
GENE.32626	10
GENE.6440	1392
GENE.79631	212
GENE.39736	726
GENE.60631	28
GENE.53736	764
GENE.77571	642
GENE.7538	68
GENE.33554	2798
GENE.55971	30
GENE.26049	814
GENE.41605	104
GENE.83582	186
GENE.7303	642
GENE.38452	764
GENE.48651	2096
GENE.26791	1194
GENE.7018	5674
GENE.71319	262
GENE.81746	1560
GENE.54303	4502
GENE.20551	730
GENE.43470	2630
GENE.14817	5742
GENE.11249	4082
GENE.28145	2522
GENE.17787	446
GENE.80002	208
GENE.41846	1234
GENE.41873	8816
GENE.64028	600
GENE.35103	2294
GENE.42734	124
GENE.10387	424
GENE.53641	3998
GENE.65828	3028
GENE.28067	1490
GENE.45497	1662
GENE.6518	28
GENE.75534	1220
GENE.36196	996
GENE.11638	1668
GENE.911	1724
GENE.40889	232
GENE.52604	58
GENE.38314	860
GENE.28558	7010
GENE.47829	76
GENE.67164	2576
GENE.7984	68
GENE.77949	226
GENE.51396	430
GENE.63069	328
GENE.74555	1412
GENE.77753	166
GENE.80918	1000
GENE.12644	1284
GENE.85499	1054
GENE.32474	1454
GENE.33228	246
GENE.16507	52
GENE.13822	5466
GENE.57129	230
GENE.35559	1024
GENE.31133	2036
GENE.40225	116
GENE.3435	1540
GENE.66268	192
GENE.71951	3628
GENE.31367	972
GENE.13164	246
GENE.47316	248
GENE.18086	7936
GENE.51581	94
GENE.27362	1824
GENE.18548	638
GENE.16235	7642
GENE.29418	3276
GENE.49122	526
GENE.32522	1474
GENE.18457	478
GENE.78632	488
GENE.70866	6592
GENE.69559	108
GENE.63965	126
GENE.6406	1148
GENE.31583	5680
GENE.24802	16
GENE.7105	106
GENE.48708	1280
GENE.66624	4114
GENE.30929	6978
GENE.53484	432
GENE.77226	190
GENE.16240	1030
GENE.64287	32
GENE.39068	1872
GENE.60073	3548
GENE.83054	2692
GENE.17442	7358
GENE.7295	1200
GENE.37063	604
GENE.24158	450
GENE.9483	390
GENE.38987	2610
GENE.26177	7526
GENE.22994	4
GENE.25757	320
GENE.22301	452
GENE.63550	3534
GENE.74659	11084
GENE.10060	334
GENE.49453	1246
GENE.37891	180
GENE.64290	2976
GENE.63198	1160
GENE.36086	3266
GENE.19550	1280
GENE.23747	186
GENE.75901	1068
GENE.76741	80
GENE.80588	96
GENE.28354	316
GENE.37412	156
GENE.52766	4674
GENE.80353	350
GENE.83121	2124
GENE.60006	280
GENE.55991	876
GENE.18915	1182
GENE.28701	1310
GENE.86618	2724
GENE.1637	4250
GENE.1753	5768
GENE.11569	2300
GENE.5120	6228
GENE.36624	1710
GENE.3657	4704
GENE.46892	652
GENE.39980	3892
GENE.52576	298
GENE.3718	172
GENE.44472	32
GENE.20716	268
GENE.22625	912
GENE.32967	1610
GENE.19542	236
GENE.73138	940
GENE.81454	416
GENE.26761	1204
GENE.45606	2546
GENE.11552	626
GENE.60228	4236
GENE.78032	36
GENE.25177	990
GENE.72809	356
GENE.82825	420
GENE.2184	336
GENE.36450	300
GENE.12087	526
GENE.9068	990
GENE.51952	718
GENE.22703	12262
GENE.82535	1686
GENE.50537	76
GENE.5594	370
GENE.54043	4678
GENE.79531	632
GENE.32344	2336
GENE.5657	656
GENE.56110	2110
GENE.84828	210
GENE.15389	634
GENE.58922	13628
GENE.39015	1672
GENE.18516	5558
GENE.20218	198
GENE.73434	1400
GENE.69085	1768
GENE.6935	44
GENE.75817	5526
GENE.2655	586
GENE.68171	878
GENE.26447	332
GENE.18934	7402
GENE.47756	734
GENE.14092	1234
GENE.46213	56
GENE.16422	2426
GENE.66255	32
GENE.23639	164
GENE.87156	9850
GENE.74482	7060
GENE.86502	2084
GENE.56031	22
GENE.20036	1420
GENE.27990	5220
GENE.66749	1572
GENE.16722	282
GENE.71679	768
GENE.58454	540
GENE.38795	212
GENE.61202	20
GENE.73084	240
GENE.73726	752
GENE.82088	216
GENE.39441	414
GENE.48483	458
GENE.35055	3536
GENE.31430	748
GENE.8411	386
GENE.83049	154
GENE.35259	2648
GENE.8230	1056
GENE.5154	188
GENE.624	284
GENE.74349	372
GENE.23042	260
GENE.67532	592
GENE.54804	142
GENE.18022	124
GENE.61801	720
GENE.65138	206
GENE.56387	346
GENE.42379	9600
GENE.44100	1652
GENE.1280	10
GENE.50566	1780
GENE.46715	13794
GENE.42846	932
GENE.87439	942
GENE.18444	836
GENE.40539	318
GENE.58449	6184
GENE.58268	956
GENE.2052	2056
GENE.71580	40
GENE.37038	4428
GENE.32115	1214
GENE.11904	982
GENE.14699	50
GENE.25469	1334
GENE.12255	392
GENE.63753	19318
GENE.7508	1638
GENE.7541	1750
GENE.70990	270
GENE.62912	312
GENE.68363	632
GENE.67201	1224
GENE.74473	266
GENE.79018	2264
GENE.16710	38
GENE.68606	2164
GENE.64059	78
GENE.35772	2566
GENE.16130	906
GENE.43015	8218
GENE.30212	6526
GENE.8767	572
GENE.28180	136
GENE.30288	406
GENE.56281	934
GENE.83240	278
GENE.39510	670
GENE.40597	104
GENE.47412	224
GENE.83359	382
GENE.37507	498
GENE.78064	76
GENE.53070	104
GENE.26152	2044
GENE.13204	1742
GENE.165	430
GENE.27328	2438
GENE.82622	36
GENE.86666	166
GENE.74168	9132
GENE.2235	1710
GENE.69847	46
GENE.52141	2522
GENE.1108	360
GENE.10544	262
GENE.81526	524
GENE.5850	352
GENE.36397	512
GENE.271	3418
GENE.2303	514
GENE.19956	5822
GENE.68261	72
GENE.84553	658
GENE.22968	180
GENE.21711	488
GENE.26269	1598
GENE.22802	1336
GENE.13729	3368
GENE.73150	1076
GENE.19459	2760
GENE.11842	328
GENE.19533	192
GENE.73622	1540
GENE.64429	1116
GENE.13771	284
GENE.71569	436
GENE.55959	38
GENE.1227	1594
GENE.51054	4218
GENE.59121	912
GENE.23784	242
GENE.84336	11584
GENE.46363	5750
GENE.75128	494
GENE.11516	1830
GENE.74600	21548
GENE.62121	35118
GENE.87332	134
GENE.35614	1382
GENE.50738	292
GENE.80695	2170
GENE.25978	40
GENE.21011	488
GENE.85456	8404
GENE.79170	1778
GENE.66360	6348
GENE.49875	160
GENE.6660	322
GENE.49290	266
GENE.6416	1452
GENE.87201	338
GENE.27464	1886
GENE.18753	3474
GENE.64762	1300
GENE.265	666
GENE.36073	572
GENE.63804	6
GENE.56780	2458
GENE.16299	382
GENE.85403	278
GENE.50238	184
GENE.84424	172
GENE.17656	22
GENE.11995	170
GENE.49643	310
GENE.36169	372
GENE.30643	3082
GENE.13692	726
GENE.38750	16
GENE.44193	1126
GENE.72430	198
GENE.68622	932
GENE.71119	4188
GENE.64224	134
GENE.66316	1368
GENE.26321	586
GENE.29710	318
GENE.87140	78
GENE.31101	4192
GENE.8854	1026
GENE.33232	970
GENE.31531	774
GENE.37552	718
GENE.42980	1872
GENE.35123	1062
GENE.1598	5070
GENE.11353	486
GENE.54933	628
GENE.67960	3174
GENE.55431	198
GENE.56962	356
GENE.36843	3780
GENE.60132	84
GENE.4298	94
GENE.12598	444
GENE.61788	3674
GENE.62558	416
GENE.84035	4814
GENE.15217	130
GENE.37259	370
GENE.56193	1478
GENE.70330	352
GENE.38765	380
GENE.80762	448
GENE.30452	4278
GENE.17065	16
GENE.20294	116
GENE.58088	1230
GENE.27814	228
GENE.39747	2090
GENE.35875	340
GENE.890	748
GENE.56491	30
GENE.24566	550
GENE.24536	1876
GENE.81996	394
GENE.71921	5760
GENE.62351	540
GENE.9307	30
GENE.26243	738
GENE.40349	3196
GENE.37970	2286
GENE.81133	516
GENE.6249	14598
GENE.12201	944
GENE.9476	4094
GENE.64276	1410
GENE.59313	1060
GENE.840	106
GENE.42680	1496
GENE.82195	652
GENE.51072	788
GENE.29944	3326
GENE.59661	2692
GENE.86185	650
GENE.28473	356
GENE.60861	146
GENE.27774	1348
GENE.64714	166
GENE.37884	40
GENE.61029	576
GENE.15265	82
GENE.58804	4590
GENE.28887	136
GENE.7893	170
GENE.58154	194
GENE.74121	1358
GENE.6190	2268
GENE.58992	10764
GENE.25348	64
GENE.1861	268
GENE.55980	584
GENE.46151	6570
GENE.36718	2590
GENE.83527	470
GENE.22583	1420
GENE.108	9678
GENE.55259	5548
GENE.34094	6012
GENE.72311	288
GENE.31066	7326
GENE.71230	20
GENE.12559	11026
GENE.49837	300
GENE.17536	288
GENE.6601	506
GENE.61446	768
GENE.33194	852
GENE.41072	122
GENE.86812	438
GENE.52532	1008
GENE.6636	916
GENE.82454	4798
GENE.8566	610
GENE.13993	110
GENE.49512	4780
GENE.1207	1124
GENE.1650	792
GENE.31213	1096
GENE.52406	1024
GENE.67093	7510
GENE.64245	13132
GENE.2318	1446
GENE.55221	4870
GENE.10823	424
GENE.18163	1466
GENE.5610	4512
GENE.69344	3686
GENE.83630	5316
GENE.81799	102
GENE.31183	14656
GENE.44842	904
GENE.55400	72
GENE.59405	816
GENE.26482	10294
GENE.61131	980
GENE.36385	1164
GENE.53426	1956
GENE.55257	1662
GENE.4908	1980
GENE.26362	4470
GENE.81690	8
GENE.82861	526
GENE.16483	788
GENE.50199	7190
GENE.60557	13744
GENE.2440	66
GENE.17029	1226
GENE.20292	1510
GENE.4584	21698
GENE.46170	140
GENE.6326	9364
GENE.78219	52
GENE.7939	1768
GENE.70216	126
GENE.26058	2758
GENE.5092	4030
GENE.59176	208
GENE.19951	774
GENE.10956	106
GENE.8521	310
GENE.55694	1636
GENE.68763	874
GENE.66843	3884
GENE.37343	224
GENE.6021	4048
GENE.60155	92
GENE.19349	148
GENE.25202	1254
GENE.71086	1176
GENE.35754	3984
GENE.34803	1326
GENE.36778	1114
GENE.84042	772
GENE.81930	700
GENE.10948	1726
GENE.19924	486
GENE.60833	856
GENE.29648	88
GENE.61746	434
GENE.53975	422
GENE.79164	46
GENE.34773	24
GENE.36581	186
GENE.81581	258
GENE.69928	134
GENE.82661	16
GENE.22913	742
GENE.74982	3200
GENE.1815	7280
GENE.26382	7412
GENE.86404	52
GENE.40760	1724
GENE.76351	1028
GENE.201	6856
GENE.2937	136
GENE.28298	572
GENE.20753	546
GENE.54542	132
GENE.22103	192
GENE.58512	9742
GENE.63875	6386
GENE.72443	286
GENE.55285	1932
GENE.78740	1926
GENE.86994	422
GENE.18076	572
GENE.87018	22
GENE.1798	814
GENE.59234	1032
GENE.38163	486
GENE.776	24
GENE.82168	704
GENE.55613	4140
GENE.64867	188
GENE.74271	1140
GENE.18608	37710
GENE.668	3572
GENE.47283	180
GENE.55839	1164
GENE.54251	42
GENE.55222	1714
GENE.19891	3758
GENE.18392	600
GENE.23234	468
GENE.32671	822
GENE.55403	3034
GENE.79684	1272
GENE.11912	108
GENE.15032	380
GENE.31073	290
GENE.75122	166
GENE.59582	3510
GENE.68530	202
GENE.19915	420
GENE.26706	4254
GENE.48053	342
GENE.77031	1146
GENE.75791	208
GENE.28048	2426
GENE.55504	3678
GENE.52274	3566
GENE.29266	3378
GENE.60208	1014
GENE.34841	78
GENE.86333	310
GENE.59684	1600
GENE.6115	6500
GENE.11920	1268
GENE.75960	168
GENE.75032	2530
GENE.72463	4322
GENE.63169	4970
GENE.80627	1374
GENE.31246	1868
GENE.20197	2908
GENE.24190	306
GENE.18418	2024
GENE.52784	1424
GENE.20868	84
GENE.32652	416
GENE.67498	62
GENE.43563	900
GENE.67159	3724
GENE.44122	548
GENE.36926	1940
GENE.85900	454
GENE.43634	1328
GENE.16608	186
