gene	CNT
GENE.35014	6358
GENE.14818	74632
GENE.35232	196
GENE.69449	1188
GENE.25920	109278
GENE.14512	302
GENE.23848	4018
GENE.69116	6658
GENE.48834	27238
GENE.71226	11378
GENE.18771	5050
GENE.45681	4794
GENE.48117	14062
GENE.9915	12074
GENE.18314	12380
GENE.26376	101964
GENE.32402	238
GENE.47126	10362
GENE.50769	2358
GENE.33713	1932
GENE.69114	37500
GENE.15639	1218
GENE.63445	6148
GENE.77138	268
GENE.61494	828
GENE.19356	4778
GENE.63964	1866
GENE.3042	7020
GENE.56444	33188
GENE.4938	50514
GENE.17210	100
GENE.57044	2156
GENE.35284	1110
GENE.59872	988
GENE.82545	960
GENE.23949	135430
GENE.44117	82726
GENE.4783	41882
GENE.69520	3410
GENE.35622	109984
GENE.26494	1364
GENE.84265	7312
GENE.8580	4018
GENE.45295	442
GENE.57920	740
GENE.35947	3742
GENE.59986	3758
GENE.16648	62124
GENE.85999	9384
GENE.51946	47130
GENE.58378	6724
GENE.30676	5032
GENE.23758	15408
GENE.68423	5642
GENE.38703	10456
GENE.86782	548
GENE.40284	20222
GENE.29162	2878
GENE.24840	16090
GENE.46966	41614
GENE.43439	7176
GENE.33280	1806
GENE.67125	686
GENE.69543	7658
GENE.11632	2696
GENE.36571	17232
GENE.25962	515826
GENE.41772	54028
GENE.68080	7242
GENE.67938	4720
GENE.78262	1664
GENE.75064	11432
GENE.18403	110
GENE.72928	48614
GENE.73994	41634
GENE.46868	8990
GENE.5177	14834
GENE.12051	15896
GENE.70949	5218
GENE.27807	28502
GENE.32971	26502
GENE.61110	4224
GENE.11084	812
GENE.85746	70938
GENE.65485	1518
GENE.67706	68374
GENE.6798	2250
GENE.1643	12744
GENE.56498	2562
GENE.38107	55210
GENE.80317	219344
GENE.82313	6288
GENE.10044	2952
GENE.58684	13360
GENE.82499	3226
GENE.526	36720
GENE.8671	73468
GENE.68993	54720
GENE.31873	45774
GENE.69818	2514
GENE.67004	41624
GENE.62340	8036
GENE.12886	60590
GENE.75976	214
GENE.68813	858
GENE.79841	12046
GENE.11722	628
GENE.55789	1528
GENE.76803	342
GENE.51640	5398
GENE.57137	788
GENE.28823	418
GENE.38326	3232
GENE.85936	14790
GENE.56667	146
GENE.25332	280304
GENE.80095	13950
GENE.47518	984
GENE.79037	666
GENE.14315	274
GENE.86953	222
GENE.85880	5650
GENE.7092	1446
GENE.26428	2540
GENE.53799	41876
GENE.45991	3172
GENE.62152	78020
GENE.31533	39160
GENE.49989	12072
GENE.47814	2440
GENE.17510	1452
GENE.25761	32356
GENE.67467	1228
GENE.37295	198322
GENE.58008	6460
GENE.40467	38794
GENE.72737	548
GENE.74678	38522
GENE.52788	16652
GENE.22537	8402
GENE.53518	2354
GENE.80952	568
GENE.43857	2498
GENE.86466	25020
GENE.1489	10606
GENE.82359	216
GENE.58351	9142
GENE.19173	86
GENE.31490	1123884
GENE.51005	15792
GENE.57392	17626
GENE.39340	2358
GENE.71598	78316
GENE.32936	4896
GENE.34361	12590
GENE.86323	428
GENE.18964	4626
GENE.10704	3572
GENE.65040	78264
GENE.20457	29142
GENE.3609	81128
GENE.66085	67264
GENE.57587	126068
GENE.26124	131030
GENE.2504	20998
GENE.71041	70870
GENE.41543	78208
GENE.56594	16204
GENE.22781	4980
GENE.60971	17022
GENE.3275	47964
GENE.52247	60588
GENE.34146	2128
GENE.64978	10172
GENE.75299	101508
GENE.26500	56940
GENE.3722	74782
GENE.74586	17480
GENE.42351	6216
GENE.33500	216
GENE.86009	880
GENE.19069	10436
GENE.9873	3594
GENE.51947	13630
GENE.85694	3044
GENE.21072	17778
GENE.41940	3770
GENE.86291	53876
GENE.70662	4362
GENE.30389	1010
GENE.9461	2406
GENE.50874	3424
GENE.24056	3810
GENE.66827	90784
GENE.24333	33332
GENE.65565	7032
GENE.22666	2520
GENE.80900	75706
GENE.62451	24492
GENE.46223	270
GENE.19492	70074
GENE.21310	111956
GENE.9169	1976
GENE.42492	31628
GENE.10506	3108
GENE.51374	17198
GENE.44352	9482
GENE.79950	49968
GENE.26524	15744
GENE.33687	7392
GENE.78703	8864
GENE.20837	1024
GENE.55962	824
GENE.23494	36930
GENE.32485	19036
GENE.61001	7378
GENE.67546	31810
GENE.23183	3490
GENE.1	35770
GENE.74141	2140
GENE.29187	36002
GENE.39307	290
GENE.58306	2630
GENE.32922	116790
GENE.29224	7630
GENE.56459	10274
GENE.55688	4246
GENE.11168	50
GENE.16001	1044
GENE.2383	540
GENE.45423	23654
GENE.61366	9390
GENE.30548	1696
GENE.55563	153944
GENE.82514	57234
GENE.22645	196
GENE.22292	2418
GENE.13626	634
GENE.86050	19064
GENE.48814	13050
GENE.51099	94820
GENE.63247	74648
GENE.28388	304
GENE.32749	7256
GENE.64750	3232
GENE.63540	6160
GENE.26834	3074
GENE.41513	14862
GENE.77603	9398
GENE.48924	1358
GENE.63524	1722
GENE.80079	16492
GENE.73906	40
GENE.72584	4998
GENE.27692	87996
GENE.21499	1696
GENE.7554	6758
GENE.44980	10722
GENE.54138	12678
GENE.27425	18484
GENE.23079	3786
GENE.51181	35916
GENE.72473	40140
GENE.68797	90
GENE.11457	3666
GENE.85026	2136
GENE.68914	140048
GENE.18274	23332
GENE.3537	2722
GENE.43786	6840
GENE.82093	1894
GENE.19163	12990
GENE.65556	53062
GENE.10899	89000
GENE.78042	28684
GENE.67832	10216
GENE.67712	21436
GENE.17518	4004
GENE.40380	11866
GENE.41410	79542
GENE.47058	28522
GENE.11451	34936
GENE.82891	786
GENE.38469	3438
GENE.22691	34690
GENE.70381	36402
GENE.72521	10878
GENE.7773	24380
GENE.38017	56112
GENE.2983	7456
GENE.25798	38830
GENE.73284	94
GENE.23820	930
GENE.79284	748
GENE.31891	18160
GENE.17483	40592
GENE.39894	9712
GENE.62185	115030
GENE.40745	3422
GENE.24549	382
GENE.1620	1912
GENE.57650	32220
GENE.67192	11028
GENE.28417	2698
GENE.42410	195128
GENE.84504	68570
GENE.41419	10292
GENE.63476	1760
GENE.76569	6120
GENE.3735	244
GENE.11775	46916
GENE.65455	10430
GENE.63362	1868
GENE.697	42296
GENE.34122	16166
GENE.579	102562
GENE.85975	984
GENE.30019	6786
GENE.84913	114
GENE.22786	71736
GENE.36838	18534
GENE.31443	3330
GENE.15177	1794
GENE.39608	103180
GENE.1555	34844
GENE.32397	13500
GENE.73969	459294
GENE.36323	30446
GENE.10997	3852
GENE.13708	2034
GENE.69044	10468
GENE.13583	8180
GENE.16661	5496
GENE.67286	27106
GENE.34942	246
GENE.16198	2978
GENE.2294	182
GENE.3917	346
GENE.49826	30276
GENE.82141	57408
GENE.68025	33900
GENE.51649	94852
GENE.27932	2900
GENE.57314	12468
GENE.68405	23106
GENE.6227	110716
GENE.21156	1286
GENE.11179	7774
GENE.36143	20082
GENE.47037	24994
GENE.31561	21708
GENE.1272	174640
GENE.39790	2886
GENE.74444	29364
GENE.68716	9010
GENE.73011	2150
GENE.52729	15312
GENE.78779	6278
GENE.82444	28858
GENE.13731	3706
GENE.48261	3728
GENE.55423	176
GENE.31105	303246
GENE.74465	5734
GENE.59239	308688
GENE.58432	346194
GENE.47958	112196
GENE.27921	54182
GENE.21610	28894
GENE.11619	1390
GENE.17625	25146
GENE.61153	17024
GENE.51294	105916
GENE.15299	360
GENE.1568	478
GENE.61864	8900
GENE.45586	3258
GENE.40903	210
GENE.82595	632
GENE.33469	100
GENE.49771	50312
GENE.17148	2532
GENE.24126	227180
GENE.5778	7786
GENE.40030	8086
GENE.78080	6392
GENE.45049	53702
GENE.1316	4120
GENE.54556	3324
GENE.29173	36584
GENE.50478	25844
GENE.37638	2924
GENE.66441	5416
GENE.83687	57836
GENE.21429	1946
GENE.44875	4708
GENE.7933	2910
GENE.72905	41674
GENE.35873	51438
GENE.2605	1344
GENE.339	105296
GENE.67855	221328
GENE.41383	8720
GENE.70978	228
GENE.48294	5448
GENE.83117	2866
GENE.37432	4064
GENE.15655	5098
GENE.15330	572
GENE.42905	3344
GENE.58834	76386
GENE.3161	132732
GENE.77521	8112
GENE.22948	92876
GENE.11439	63370
GENE.10166	2258
GENE.9588	174
GENE.4263	17640
GENE.5228	22176
GENE.23555	58186
GENE.21106	832
GENE.84211	522526
GENE.15149	1820
GENE.68162	500
GENE.76631	44
GENE.76809	1862
GENE.36089	476
GENE.46173	1800
GENE.54798	77130
GENE.21545	9034
GENE.28073	29574
GENE.12277	15548
GENE.44280	2026
GENE.42148	7710
GENE.35966	49830
GENE.23802	130
GENE.16564	2374
GENE.43704	2322
GENE.60	24884
GENE.9374	484
GENE.1146	2208
GENE.2480	15036
GENE.42056	11860
GENE.65378	1962
GENE.4620	1660
GENE.23705	6252
GENE.72862	6652
GENE.13463	1550
GENE.35113	44120
GENE.5581	22618
GENE.7529	1308
GENE.84834	16642
GENE.68843	22552
GENE.17246	2712
GENE.80522	5772
GENE.77968	49850
GENE.39966	40272
GENE.76539	3094
GENE.10402	35170
GENE.42427	4342
GENE.47173	143534
GENE.21857	424
GENE.62430	5842
GENE.69531	5848
GENE.74880	173818
GENE.18520	14176
GENE.4806	3996
GENE.50226	41062
GENE.6129	21382
GENE.75439	8822
GENE.3304	1960
GENE.9722	498
GENE.57115	348
GENE.11015	2322
GENE.45845	2414
GENE.73579	458
GENE.21374	18260
GENE.26539	3830
GENE.76617	33264
GENE.24216	602
GENE.70396	4102
GENE.60106	802
GENE.14352	2022
GENE.72431	18532
GENE.4460	302
GENE.23911	1990
GENE.77183	39960
GENE.84547	17108
GENE.78899	74724
GENE.18997	1528
GENE.16463	135230
GENE.32475	23374
GENE.11712	5102
GENE.8216	1072
GENE.64371	15962
GENE.2082	90
GENE.3517	184
GENE.39171	8838
GENE.67241	1138
GENE.79683	2244
GENE.9526	54064
GENE.21507	374
GENE.55881	486
GENE.7330	866
GENE.78499	6288
GENE.33518	360
GENE.64069	738
GENE.46686	203582
GENE.78567	7248
GENE.18490	15172
GENE.2261	660
GENE.62632	4818
GENE.29952	314502
GENE.17893	2760
GENE.82670	42
GENE.64296	634
GENE.8542	7900
GENE.22471	4028
GENE.59218	124078
GENE.63298	10742
GENE.62475	41170
GENE.43304	564602
GENE.6823	98
GENE.8044	11082
GENE.50889	17910
GENE.78809	20264
GENE.75385	13540
GENE.82250	5518
GENE.73441	9416
GENE.59049	5694
GENE.78091	854
GENE.59464	3268
GENE.63407	8200
GENE.64410	2690
GENE.86658	7844
GENE.16915	5394
GENE.40984	9018
GENE.80452	8674
GENE.74728	239932
GENE.17459	114664
GENE.67227	2280
GENE.50512	5984
GENE.20877	8488
GENE.77105	5014
GENE.31143	55758
GENE.46471	4040
GENE.45448	452
GENE.21053	196
GENE.24487	8130
GENE.13225	64232
GENE.44748	74042
GENE.47732	170
GENE.55296	92294
GENE.46974	2250
GENE.39883	42740
GENE.41748	15490
GENE.78313	118786
GENE.35461	1660
GENE.73789	14116
GENE.72797	21254
GENE.26023	300
GENE.60699	920
GENE.77623	333738
GENE.7350	294
GENE.61381	4434
GENE.47463	7984
GENE.53125	770
GENE.15753	2264
GENE.59187	720
GENE.419	34522
GENE.1473	5334
GENE.46447	8566
GENE.65841	1032
GENE.47094	31376
GENE.47839	552
GENE.29094	1950
GENE.55176	38322
GENE.13430	64950
GENE.75676	2498
GENE.49135	97282
GENE.33383	1020
GENE.19331	52704
GENE.52690	1624
GENE.68390	20554
GENE.19216	163812
GENE.30936	119820
GENE.63731	5676
GENE.85249	31030
GENE.11313	4108
GENE.28974	2
GENE.59513	884
GENE.77695	5166
GENE.60475	29858
GENE.53672	1046
GENE.11709	12944
GENE.67319	29068
GENE.68510	4674
GENE.56990	4788
GENE.2992	4348
GENE.62652	518
GENE.52255	964
GENE.58689	102
GENE.41616	10748
GENE.82781	2848
GENE.49323	33926
GENE.10587	7352
GENE.57627	59148
GENE.19612	13950
GENE.45267	1320
GENE.29640	1940
GENE.42269	3950
GENE.86800	3040
GENE.84270	23596
GENE.9366	105130
GENE.81926	8122
GENE.49137	778
GENE.76456	47952
GENE.1245	91462
GENE.42254	766
GENE.70230	2624
GENE.58899	19636
GENE.82783	64
GENE.6544	2766
GENE.84905	5800
GENE.21167	8794
GENE.29181	44746
GENE.60174	73510
GENE.48657	9774
GENE.86874	4866
GENE.82160	12902
GENE.86665	4272
GENE.53688	1036
GENE.4986	191576
GENE.80546	2124
GENE.70589	40128
GENE.57029	78536
GENE.35692	22
GENE.40869	602
GENE.72856	2842
GENE.6618	1468
GENE.35659	2270
GENE.4633	1204
GENE.22878	1050
GENE.37405	564
GENE.81647	69358
GENE.6726	688
GENE.77635	8106
GENE.80223	15122
GENE.77371	2950
GENE.314	58564
GENE.53040	34378
GENE.34910	2290
GENE.56081	49864
GENE.51898	36118
GENE.40727	12848
GENE.46242	110
GENE.9647	2388
GENE.71179	55740
GENE.45074	3900
GENE.73366	1686
GENE.19277	150
GENE.86285	1666
GENE.76833	11836
GENE.73767	6868
GENE.50707	121038
GENE.12046	2712
GENE.5902	170378
GENE.77385	3780
GENE.29733	28066
GENE.20196	33028
GENE.57683	168062
GENE.28640	85044
GENE.35819	103392
GENE.49847	7446
GENE.5303	20300
GENE.16199	1250
GENE.52366	1562
GENE.80831	10572
GENE.18476	15640
GENE.62841	15174
GENE.54964	414
GENE.48825	906
GENE.35806	110074
GENE.7976	8892
GENE.16377	13018
GENE.81897	46972
GENE.3543	6058
GENE.12643	25268
GENE.6425	33362
GENE.54302	64170
GENE.49201	612
GENE.50522	138074
GENE.20550	18152
GENE.26358	578
GENE.13101	60868
GENE.40385	52784
GENE.73523	26202
GENE.53115	28326
GENE.45605	398
GENE.78999	73792
GENE.67299	151092
GENE.14897	365622
GENE.38988	20478
GENE.24435	1378
GENE.58112	49134
GENE.17721	9460
GENE.81918	492
GENE.5378	62884
GENE.75935	48196
GENE.67346	96540
GENE.30743	1276
GENE.54972	1236
GENE.85160	1896
GENE.59460	35746
GENE.12191	31950
GENE.9425	66304
GENE.66625	58000
GENE.40936	23430
GENE.86923	53268
GENE.25619	5130
GENE.73883	15058
GENE.17953	3770
GENE.6090	338
GENE.63951	105090
GENE.79623	608
GENE.50299	33258
GENE.48876	5704
GENE.14726	5262
GENE.2564	3950
GENE.8378	161502
GENE.84575	6534
GENE.233	54550
GENE.2672	580
GENE.57667	10836
GENE.47764	57902
GENE.9472	1248
GENE.59442	9292
GENE.34908	7376
GENE.10482	1990
GENE.31027	30230
GENE.64253	978
GENE.35154	434
GENE.34920	1292
GENE.83208	58122
GENE.50320	24428
GENE.78218	5008
GENE.62618	76132
GENE.84682	574
GENE.45982	40214
GENE.21712	11616
GENE.83925	9742
GENE.82401	1884
GENE.7190	8058
GENE.28916	1448
GENE.76710	3306
GENE.69944	286
GENE.58846	12540
GENE.84499	16470
GENE.44219	550742
GENE.27017	4042
GENE.71950	84002
GENE.85311	82
GENE.73851	23474
GENE.10852	269832
GENE.57997	1572
GENE.48159	69000
GENE.33235	7040
GENE.85875	8314
GENE.33654	11256
GENE.9753	34118
GENE.74956	4862
GENE.53719	6452
GENE.2236	62386
GENE.15479	15514
GENE.59612	4190
GENE.73700	7296
GENE.74453	50818
GENE.60850	45830
GENE.70419	316
GENE.54166	4052
GENE.21250	7438
GENE.81159	5134
GENE.12411	32
GENE.22174	4048
GENE.35573	2990
GENE.27919	794
GENE.39478	29082
GENE.1425	7182
GENE.12477	2952
GENE.67791	4970
GENE.7315	57470
GENE.24977	7648
GENE.5940	103472
GENE.75284	190
GENE.29831	9628
GENE.7706	94906
GENE.66689	41842
GENE.84367	2114
GENE.50019	22
GENE.62008	60734
GENE.49959	6226
GENE.4047	32970
GENE.53273	3276
GENE.26746	1390
GENE.57454	548
GENE.6876	216
GENE.24276	930
GENE.44636	1176
GENE.68282	572572
GENE.40516	20562
GENE.8425	4386
GENE.46778	254604
GENE.80330	43962
GENE.84446	3918
GENE.60735	99962
GENE.40605	3388
GENE.21722	1840
GENE.29364	1708
GENE.19733	1644
GENE.14054	4886
GENE.59433	9014
GENE.15660	23254
GENE.49019	1958
GENE.17138	103128
GENE.30349	126
GENE.39549	1532
GENE.63754	149144
GENE.53561	8574
GENE.53154	2786
GENE.34720	20480
GENE.5803	32844
GENE.57228	232
GENE.40617	35918
GENE.6016	2102
GENE.27661	36044
GENE.45500	37842
GENE.31858	320
GENE.62352	44400
GENE.38665	23734
GENE.64437	2302
GENE.39188	7188
GENE.44078	986
GENE.9701	3882
GENE.20702	6616
GENE.16353	1882
GENE.51209	184560
GENE.63453	164180
GENE.55123	12206
GENE.66258	27622
GENE.13652	6008
GENE.6104	7318
GENE.33783	642
GENE.67957	264810
GENE.25917	174910
GENE.12916	15792
GENE.26629	1990
GENE.38645	9280
GENE.56072	14768
GENE.47976	13770
GENE.15203	486
GENE.13745	1458
GENE.82512	68
GENE.23663	2414
GENE.51819	2896
GENE.4651	159754
GENE.79053	223122
GENE.3561	10242
GENE.39925	278324
GENE.3237	10648
GENE.73454	820
GENE.36131	138040
GENE.74385	93962
GENE.1261	3068
GENE.39135	3328
GENE.44101	3416
GENE.36296	14278
GENE.69440	147388
GENE.8142	4514
GENE.78337	1452
GENE.5753	838
GENE.62036	77564
GENE.58616	63632
GENE.720	80136
GENE.42504	33306
GENE.26438	73136
GENE.4401	21230
GENE.74347	62226
GENE.27117	8
GENE.76950	39250
GENE.46580	284
GENE.33027	1244
GENE.86341	43698
GENE.41793	81326
GENE.68908	231458
GENE.20940	41154
GENE.34445	2806
GENE.49500	1338
GENE.65269	4406
GENE.43379	263184
GENE.72097	2866
GENE.48425	862
GENE.63210	1626
GENE.62997	36948
GENE.46237	6128
GENE.37579	5520
GENE.12436	11464
GENE.78063	15524
GENE.23387	264
GENE.14621	49862
GENE.67860	926
GENE.25471	5630
GENE.11181	13276
GENE.430	23096
GENE.30070	41894
GENE.52741	914
GENE.711	606
GENE.30834	51188
GENE.24506	1092
GENE.86272	72050
GENE.22378	37976
GENE.70056	288
GENE.41	486
GENE.59617	158978
GENE.85557	6658
GENE.28421	69952
GENE.74009	10724
GENE.32145	714
GENE.60656	75384
GENE.28860	3566
GENE.80705	42072
GENE.63646	139294
GENE.71843	59052
GENE.78622	1568
GENE.23976	48738
GENE.84525	16
GENE.27305	19960
GENE.2519	2952
GENE.53015	4484
GENE.83261	87352
GENE.51066	4158
GENE.7482	4776
GENE.46716	52116
GENE.10018	28452
GENE.41115	8086
GENE.73460	2952
GENE.33814	3456
GENE.40067	7050
GENE.67290	18698
GENE.83489	159614
GENE.18748	912
GENE.14991	45000
GENE.42835	182322
GENE.26217	26866
GENE.40044	14228
GENE.34216	14040
GENE.61679	16506
GENE.15409	2598
GENE.7574	90304
GENE.52260	1762
GENE.63863	4326
GENE.66996	4114
GENE.39767	4432
GENE.72554	4854
GENE.76383	103790
GENE.43037	12218
GENE.82221	34852
GENE.49758	80240
GENE.65659	1534
GENE.52000	1588
GENE.57053	40
GENE.66451	5124
GENE.79588	7816
GENE.11586	6748
GENE.81823	4194
GENE.36074	11986
GENE.51195	36
GENE.34586	89914
GENE.25667	13256
GENE.20797	8024
GENE.35423	376
GENE.34642	27454
GENE.42107	1750
GENE.3464	99640
GENE.44096	58228
GENE.34844	31000
GENE.10741	6852
GENE.40600	1836
GENE.74889	29428
GENE.22626	324
GENE.10919	6184
GENE.35305	9528
GENE.48579	4440
GENE.75426	13234
GENE.19113	51788
GENE.22850	504
GENE.78814	932
GENE.30036	3448
GENE.86625	94848
GENE.57083	18792
GENE.45228	4874
GENE.465	142562
GENE.83268	5348
GENE.19904	3202
GENE.63709	17790
GENE.63262	20336
GENE.6188	39422
GENE.56017	1028
GENE.50056	1388
GENE.25176	38430
GENE.51680	1678
GENE.62701	9316
GENE.36221	311600
GENE.67429	3070
GENE.23280	3108
GENE.74133	67768
GENE.23445	5672
GENE.55444	143230
GENE.13998	44848
GENE.76471	20964
GENE.16737	16386
GENE.81076	3484
GENE.46733	56066
GENE.71166	3394
GENE.11584	2988
GENE.63229	15174
GENE.31427	9828
GENE.10356	4128
GENE.14101	260904
GENE.8084	5682
GENE.32453	214
GENE.69867	150
GENE.55394	126262
GENE.15388	4814
GENE.58921	89274
GENE.54194	2074
GENE.80862	580
GENE.29769	3320
GENE.29568	24820
GENE.28628	7488
GENE.28009	5276
GENE.83319	3514
GENE.56693	55798
GENE.17368	59528
GENE.58854	7122
GENE.60665	21486
GENE.24612	10380
GENE.5320	30448
GENE.78846	2640
GENE.34863	6560
GENE.80111	18562
GENE.1208	1470
GENE.7542	3462
GENE.56473	95072
GENE.2246	56094
GENE.9381	6360
GENE.65981	6620
GENE.65311	3980
GENE.36695	74
GENE.45194	14792
GENE.36265	64350
GENE.82089	3752
GENE.2328	45668
GENE.16423	8656
GENE.8602	116
GENE.85411	206960
GENE.35890	3168
GENE.665	88636
GENE.23427	3694
GENE.17535	3168
GENE.46413	4084
GENE.53533	2792
GENE.46852	10516
GENE.23025	720
GENE.17591	1208
GENE.3870	3014
GENE.25120	844
GENE.56463	2756
GENE.69345	245990
GENE.26778	98582
GENE.22554	8912
GENE.48860	848
GENE.46180	5230
GENE.56414	8154
GENE.2800	6860
GENE.17448	196
GENE.11256	886
GENE.32907	4462
GENE.6580	10998
GENE.38566	934
GENE.79190	48950
GENE.58977	1106
GENE.74611	194760
GENE.47986	4338
GENE.50013	51722
GENE.80103	101648
GENE.31987	36028
GENE.37111	11512
GENE.34977	5400
GENE.24186	19524
GENE.82937	59004
GENE.60770	14730
GENE.12079	6374
GENE.55764	20978
GENE.5191	2394
GENE.43867	976
GENE.44368	14574
GENE.30200	2790
GENE.59356	34678
GENE.21879	422
GENE.30884	59746
GENE.77256	304748
GENE.11815	558
GENE.58823	89458
GENE.38597	6390
GENE.83623	466590
GENE.3866	14360
GENE.16680	3060
GENE.55799	1980
GENE.61139	842
GENE.74206	464
GENE.5666	21770
GENE.23175	130852
GENE.76232	2620
GENE.20641	6812
GENE.59274	7680
GENE.5556	15970
GENE.48591	1798
GENE.40808	7416
GENE.47641	90
GENE.73695	187298
GENE.62727	53590
GENE.1860	2418
GENE.24953	886
GENE.8360	5232
GENE.25365	642
GENE.9572	2506
GENE.71087	730
GENE.27998	4714
GENE.75011	4160
GENE.39844	3460
GENE.17559	18584
GENE.25739	150158
GENE.48125	2780
GENE.29998	16538
GENE.13088	2432
GENE.79921	130266
GENE.19369	4268
GENE.52785	54878
GENE.60287	4942
GENE.48730	125164
GENE.45877	322
GENE.47921	7252
GENE.38313	1830
GENE.84139	53444
GENE.14414	45976
GENE.70922	56438
GENE.46299	27774
GENE.69200	3350
GENE.12558	33548
GENE.64767	9236
GENE.45254	75004
GENE.61373	7838
GENE.75038	1938
GENE.87298	42600
GENE.51276	50850
GENE.4649	573804
GENE.80212	486986
GENE.69423	24216
GENE.24790	6806
GENE.34299	29268
GENE.27733	121086
GENE.86380	222
GENE.72949	7374
GENE.81292	5236
GENE.36248	23618
GENE.62408	16246
GENE.60586	1246
GENE.45732	3088
GENE.15227	3402
GENE.5545	4330
GENE.43479	203852
GENE.29139	5172
GENE.43467	176222
GENE.14831	8162
GENE.56489	28994
GENE.4124	21340
GENE.81982	3364
GENE.52838	45984
GENE.18515	300982
GENE.60815	26394
GENE.194	9124
GENE.23344	1266
GENE.45905	530
GENE.34933	12296
GENE.56707	964
GENE.46500	7324
GENE.42720	13050
GENE.68484	586
GENE.71118	4802
GENE.53339	338
GENE.11551	2802
GENE.25308	1108
GENE.33960	3432
GENE.53939	20246
GENE.48743	1184
GENE.18508	2664
GENE.83944	35972
GENE.60852	1544
GENE.28021	150
GENE.19406	4164
GENE.62003	164122
GENE.4591	1780
GENE.21563	55322
GENE.77473	45228
GENE.40750	1076
GENE.51873	1888
GENE.37584	688
GENE.86891	2816
GENE.85822	6718
GENE.47877	14438
GENE.19424	112984
GENE.30764	78430
GENE.37632	5998
GENE.68209	11378
GENE.42725	968
GENE.31098	14940
GENE.1126	60870
GENE.81398	6270
GENE.42007	1242
GENE.15375	284
GENE.77559	58760
GENE.12230	1466
GENE.86334	28
GENE.70243	2762
GENE.1966	2638
GENE.8884	210180
GENE.68474	61656
GENE.396	107942
GENE.56819	3276
GENE.41552	106108
GENE.38222	3992
GENE.66668	22340
GENE.50428	60696
GENE.70099	147534
GENE.26867	1726
GENE.19418	46370
GENE.71398	2220
GENE.52094	290
GENE.11590	1366
GENE.2713	94
GENE.46315	26132
GENE.82679	1118
GENE.22930	1468
GENE.37753	3842
GENE.38215	8332
GENE.25708	7372
GENE.19821	4200
GENE.56492	2974
GENE.82932	7242
GENE.87380	40554
GENE.7374	188
GENE.44480	48516
GENE.4240	3114
GENE.44492	66
GENE.47117	8532
GENE.70582	6950
GENE.76063	9182
GENE.36966	6698
GENE.57077	193642
GENE.45668	28372
GENE.55049	47568
GENE.49537	572
GENE.83526	32804
GENE.75756	2532
GENE.9451	7922
GENE.57813	31458
GENE.62325	6070
GENE.43060	70706
GENE.78694	6920
GENE.70689	16562
GENE.52434	36
GENE.57336	2508
GENE.24002	82538
GENE.25550	1464
GENE.75866	6916
GENE.39744	45134
GENE.52979	13346
GENE.63843	4010
GENE.50565	7988
GENE.61242	128
GENE.29211	13672
GENE.16905	157672
GENE.18146	10488
GENE.66469	4668
GENE.25821	251282
GENE.78130	86310
GENE.55821	2016
GENE.51883	2932
GENE.47843	2472
GENE.55001	405776
GENE.16757	2954
GENE.11121	3714
GENE.3259	2408
GENE.80395	1920
GENE.60167	2508
GENE.62556	23874
GENE.86255	1198
GENE.84773	172376
GENE.54291	5888
GENE.35351	152142
GENE.55941	4218
GENE.79082	13140
GENE.40208	3938
GENE.77321	18426
GENE.24703	3376
GENE.29018	2764
GENE.59063	9806
GENE.6984	148
GENE.2877	26990
GENE.49887	5370
GENE.57371	8562
GENE.54318	51498
GENE.65120	294
GENE.80962	5362
GENE.3687	14764
GENE.49817	8844
GENE.27527	176964
GENE.9685	102
GENE.23091	13346
GENE.73561	134
GENE.13900	62026
GENE.80012	128234
GENE.59315	3322
GENE.65315	85140
GENE.76578	10024
GENE.41764	16308
GENE.84624	826
GENE.6267	11704
GENE.32407	22276
GENE.17645	40244
GENE.23307	12992
GENE.12218	129758
GENE.85670	1374
GENE.64152	2872
GENE.36539	4262
GENE.85298	284514
GENE.21453	1358
GENE.38179	41480
GENE.46986	99826
GENE.48247	764
GENE.5449	5522
GENE.14951	12812
GENE.57872	17754
GENE.7869	1904
GENE.86462	5238
GENE.54150	52700
GENE.1958	468
GENE.6651	56948
GENE.2029	969056
GENE.1539	17182
GENE.48872	3140
GENE.56812	3190
GENE.19288	23408
GENE.29	371766
GENE.74864	97612
GENE.65739	3564
GENE.74662	50490
GENE.13589	1684
GENE.18349	15774
GENE.52948	2470
GENE.57232	4796
GENE.83748	1204
GENE.30021	65368
GENE.8008	143092
GENE.50500	18564
GENE.76648	1910
GENE.35869	61944
GENE.19354	88506
GENE.53414	56530
GENE.28579	3328
GENE.73223	159416
GENE.6992	1234
GENE.58524	27860
GENE.35133	368
GENE.40630	1920
GENE.82946	126508
GENE.59139	41976
GENE.12260	46812
GENE.20842	2236
GENE.59928	162
GENE.55242	26682
GENE.67584	168544
GENE.69124	564
GENE.12908	1096
GENE.47205	10126
GENE.81494	43252
GENE.13426	60834
GENE.11415	44604
GENE.6213	16040
GENE.74081	20226
GENE.71834	1124
GENE.62852	6242
GENE.27728	4938
GENE.59635	25944
GENE.24682	2302
GENE.68254	31480
GENE.67497	14460
GENE.49259	2708
GENE.42468	1768
GENE.57094	1138
GENE.13847	14244
GENE.86937	1708
GENE.24890	4628
GENE.30872	394
GENE.36647	25654
GENE.53846	28134
GENE.36451	203644
GENE.31651	10530
GENE.862	234956
GENE.17746	22780
GENE.46934	17540
