gene	CNT
GENE.1816	5998
GENE.7145	98
GENE.15775	16550
GENE.46159	6646
GENE.42488	49240
GENE.45166	2910
GENE.27526	15202
GENE.51015	87122
GENE.82299	926
GENE.14718	3154
GENE.27377	8168
GENE.3204	974
GENE.7651	960
GENE.78195	56474
GENE.36412	52148
GENE.14158	12766
GENE.46760	241222
GENE.21920	16152
GENE.13829	2456
GENE.81418	2578
GENE.9731	6756
GENE.5030	3684
GENE.84145	24678
GENE.12299	123936
GENE.58073	42390
GENE.40972	53518
GENE.23112	6092
GENE.60076	16344
GENE.52535	5676
GENE.52405	836
GENE.86862	1932
GENE.30689	2534
GENE.7883	1972
GENE.12956	7516
GENE.26767	1092
GENE.54134	492
GENE.3557	1470
GENE.76679	280
GENE.70451	1788
GENE.31334	3192
GENE.65032	10952
GENE.79789	59466
GENE.79832	21250
GENE.43229	6546
GENE.60114	24188
GENE.25597	58510
GENE.79664	1176
GENE.8270	286
GENE.33092	2568
GENE.34231	4828
GENE.52084	130
GENE.62911	3482
GENE.72801	86380
GENE.44375	62140
GENE.67353	542
GENE.80649	2358
GENE.80975	37574
GENE.23090	3646
GENE.25030	9942
GENE.23271	246862
GENE.80401	658
GENE.41423	862
GENE.32085	18282
GENE.21152	26104
GENE.27329	1852
GENE.79242	5416
GENE.83822	21146
GENE.42975	1942
GENE.6446	34818
GENE.50516	21904
GENE.10855	1294
GENE.17226	1948
GENE.54505	2294
GENE.83243	51416
GENE.24065	3898
GENE.9201	3598
GENE.72345	15860
GENE.56799	1486
GENE.58232	1264
GENE.64598	1462
GENE.47085	85474
GENE.7309	49824
GENE.53	29804
GENE.45314	156814
GENE.86129	7226
GENE.28245	5552
GENE.61587	3856
GENE.70900	14200
GENE.60637	65428
GENE.43030	158820
GENE.35970	77284
GENE.36134	524
GENE.66513	4630
GENE.47529	1826
GENE.30583	103516
GENE.82653	21686
GENE.14749	115374
GENE.5095	4850
GENE.1799	882
GENE.42545	472
GENE.48061	14128
GENE.42246	2606
GENE.53363	16522
GENE.30479	73560
GENE.33544	384
GENE.25888	18386
GENE.51853	5994
GENE.25127	8840
GENE.84400	2502
GENE.28952	1198
GENE.58570	250
GENE.86678	28406
GENE.86575	6416
GENE.3965	4070
GENE.82384	4116
GENE.6512	51766
GENE.34629	5274
GENE.47969	1398
GENE.35699	4670
GENE.18167	4558
GENE.71743	4886
GENE.23858	8602
GENE.82387	14172
GENE.15614	2392
GENE.433	207442
GENE.31031	3164
GENE.4368	46388
GENE.63697	1998
GENE.3750	102290
GENE.40394	47388
GENE.86120	28366
GENE.33109	2016
GENE.30429	630
GENE.59426	19642
GENE.33684	13584
GENE.26918	744
GENE.38514	94144
GENE.40259	15482
GENE.41528	4876
GENE.3007	7676
GENE.19952	3684
GENE.1710	30910
GENE.448	489394
GENE.29412	92
GENE.15026	5846
GENE.40508	34458
GENE.72050	19418
GENE.50200	8538
GENE.81497	5412
GENE.82007	2402
GENE.66361	910
GENE.52445	38456
GENE.47396	1088
GENE.68729	28556
GENE.6745	170712
GENE.23578	840
GENE.44239	20648
GENE.13172	20278
GENE.61968	244348
GENE.5858	662
GENE.8857	2262
GENE.11106	2706
GENE.87197	4284
GENE.19755	10422
GENE.50367	5850
GENE.506	53446
GENE.6587	19754
GENE.1736	188856
GENE.32976	3848
GENE.46514	85944
GENE.74930	6488
GENE.74985	818
GENE.14881	42068
GENE.2169	30128
GENE.20295	338
GENE.64584	7942
GENE.86084	50370
GENE.1592	1168
GENE.24860	2094
GENE.29087	924
GENE.52501	25452
GENE.19695	2146
GENE.18266	72170
GENE.27650	522
GENE.76637	236
GENE.80745	21452
GENE.41191	664
GENE.81282	48
GENE.36030	54540
GENE.30893	7808
GENE.65153	3284
GENE.86202	582
GENE.32742	736116
GENE.23514	110
GENE.66340	38700
GENE.39447	90308
GENE.45611	10188
GENE.60269	1144
GENE.26082	62988
GENE.46096	92836
GENE.80521	6238
GENE.8609	12846
GENE.80445	6820
GENE.77307	159102
GENE.20131	1178
GENE.53356	20974
GENE.52325	1714
GENE.37215	22024
GENE.70461	240
GENE.65865	800
GENE.69050	11434
GENE.77315	58858
GENE.40448	7092
GENE.30668	5778
GENE.52824	106106
GENE.39545	8836
GENE.84686	2568
GENE.70705	5246
GENE.71315	123756
GENE.42165	7842
GENE.73151	4152
GENE.33834	276
GENE.76359	1604
GENE.17680	29530
GENE.20616	2784
GENE.77351	24254
GENE.46368	830
GENE.2878	314
GENE.70006	8376
GENE.4982	14236
GENE.47870	856
GENE.61802	6876
GENE.71466	61876
GENE.82458	328
GENE.17984	7014
GENE.883	262396
GENE.53744	76
GENE.80822	978
GENE.1917	24916
GENE.22617	4970
GENE.58731	480
GENE.7248	2972
GENE.46822	182412
GENE.48413	71324
GENE.59070	36084
GENE.10943	760
GENE.66038	486
GENE.64511	1774
GENE.76426	18788
GENE.73430	20764
GENE.79871	16578
GENE.84899	470
GENE.29690	2724
GENE.52295	9148
GENE.21060	6544
GENE.7392	1980
GENE.72112	4772
GENE.64678	75202
GENE.21960	87436
GENE.77431	24300
GENE.41120	262
GENE.58553	7232
GENE.81306	3282
GENE.17784	92
GENE.8149	5956
GENE.14943	35832
GENE.66115	104466
GENE.81380	7092
GENE.35903	546
GENE.53864	3014
GENE.27265	16880
GENE.68149	20604
GENE.50673	1770
GENE.27102	7744
GENE.49707	1666
GENE.66865	190536
GENE.32253	4488
GENE.24044	3256
GENE.25730	134
GENE.16467	2402
GENE.19086	28942
GENE.64503	6634
GENE.60758	179362
GENE.8314	27880
GENE.37007	1772
GENE.45182	3268
GENE.26113	54942
GENE.40022	12592
GENE.74674	92926
GENE.1846	14822
GENE.37436	8346
GENE.17222	12686
GENE.15958	278
GENE.10914	3618
GENE.54598	39204
GENE.16659	572
GENE.2058	6066
GENE.53988	3288
GENE.51731	1404
GENE.35124	188020
GENE.51048	2178
GENE.35545	2838
GENE.84897	94
GENE.21570	2666
GENE.32928	756
GENE.79717	542
GENE.93	540242
GENE.20740	2236
GENE.39701	4904
GENE.78769	884
GENE.77670	4576
GENE.10981	13022
GENE.69990	46686
GENE.13138	160
GENE.2285	23180
GENE.22727	23552
GENE.63077	60840
GENE.13148	3664
GENE.69519	42146
GENE.24078	51846
GENE.69512	10978
GENE.32602	62202
GENE.22967	1108
GENE.25806	5672
GENE.55404	298290
GENE.38855	1712
GENE.36097	26066
GENE.55838	432
GENE.46891	5448
GENE.60744	59024
GENE.44600	36
GENE.22106	40690
GENE.21726	536
GENE.2938	540
GENE.24010	3238
GENE.32227	3842
GENE.69265	47812
GENE.2144	72314
GENE.16647	38528
GENE.10824	22304
GENE.67437	31700
GENE.71180	41730
GENE.19806	71568
GENE.44177	2258
GENE.4739	96682
GENE.61607	37816
GENE.23100	16350
GENE.80711	8242
GENE.80675	3396
GENE.45538	1704
GENE.46219	13246
GENE.22098	45324
GENE.75411	2466
GENE.45614	10700
GENE.49127	2092
GENE.26476	93574
GENE.19399	1072
GENE.21995	3016
GENE.8978	6554
GENE.44473	5428
GENE.81960	76264
GENE.73091	2286
GENE.71632	124810
GENE.74378	51838
GENE.14188	24098
GENE.51390	3788
GENE.73216	11840
GENE.24762	1670
GENE.24036	5284
GENE.63238	17150
GENE.18775	348
GENE.44604	1704
GENE.48045	39546
GENE.19534	76888
GENE.12809	8034
GENE.29583	1608
GENE.55488	27496
GENE.58974	26684
GENE.62666	7090
GENE.8744	19676
GENE.67622	822
GENE.68959	86054
GENE.76167	3262
GENE.6607	902
GENE.16448	4770
GENE.37958	287084
GENE.43359	14244
GENE.15341	6702
GENE.56249	80580
GENE.16670	64
GENE.36039	125574
GENE.83363	32954
GENE.8022	1724
GENE.919	1048
GENE.37109	2896
GENE.7200	11360
GENE.12640	752
GENE.50303	1942
GENE.78024	3096
GENE.66855	105738
GENE.57246	2916
GENE.82113	11720
GENE.81906	2824
GENE.22676	88722
GENE.46197	3762
GENE.19616	8510
GENE.77574	18172
GENE.79013	10
GENE.74364	145946
GENE.22838	342
GENE.11470	4518
GENE.4753	7844
GENE.44211	104714
GENE.69878	616
GENE.10590	10004
GENE.73993	7124
GENE.31463	21982
GENE.57222	107896
GENE.16265	7568
GENE.48303	14538
GENE.78601	202940
GENE.32900	172
GENE.79095	2982
GENE.15890	12954
GENE.17492	12578
GENE.68174	120
GENE.16349	11348
GENE.26111	118386
GENE.55531	29174
GENE.64841	1166
GENE.14435	71790
GENE.83255	2056
GENE.83585	81996
GENE.22998	850
GENE.4934	7756
GENE.70748	2114
GENE.7394	12528
GENE.18286	188134
GENE.56788	43450
GENE.72852	1572
GENE.85364	978
GENE.47139	132454
GENE.19539	68
GENE.53053	50
GENE.50151	7158
GENE.14785	9848
GENE.14103	99666
GENE.23159	8602
GENE.65947	472
GENE.26168	155238
GENE.42740	73688
GENE.82155	1442
GENE.25817	291948
GENE.24898	351476
GENE.3857	55888
GENE.62807	6006
GENE.32532	1476
GENE.63990	3996
GENE.18976	23696
GENE.70726	4932
GENE.13673	1558
GENE.58417	8468
GENE.20658	458
GENE.42923	29582
GENE.12011	306
GENE.60441	1092
GENE.59688	136928
GENE.63158	10374
GENE.12005	33046
GENE.8795	226
GENE.78725	294
GENE.26334	1068
GENE.48187	1274
GENE.84533	2490
GENE.8003	4300
GENE.27580	4796
GENE.58184	65870
GENE.14703	110772
GENE.3350	478
GENE.47855	2750
GENE.46342	764996
GENE.85809	103404
GENE.5740	280078
GENE.16794	1240
GENE.6148	85144
GENE.48889	2906
GENE.31196	7910
GENE.20203	36
GENE.72252	42038
GENE.56790	684
GENE.51927	980
GENE.71697	670
GENE.19506	2000
GENE.51080	4946
GENE.23109	4304
GENE.27496	658
GENE.36422	65788
GENE.12573	7100
GENE.55456	26624
GENE.52694	6016
GENE.72338	11016
GENE.67807	4066
GENE.23252	49272
GENE.43201	16
GENE.86410	2458
GENE.7123	15418
GENE.54605	3652
GENE.71423	67122
GENE.75616	7390
GENE.4604	296
GENE.84380	926
GENE.62069	13542
GENE.12673	27206
GENE.497	47770
GENE.14271	3124
GENE.29425	2076
GENE.24874	4036
GENE.9561	40040
GENE.77339	18440
GENE.54000	6852
GENE.52112	11514
GENE.32584	4098
GENE.29698	848
GENE.36990	21108
GENE.62595	560
GENE.85144	53606
GENE.639	1738
GENE.47213	25800
GENE.33758	2298
GENE.68096	22774
GENE.73426	13092
GENE.6173	2036
GENE.9290	15136
GENE.8179	3088
GENE.27697	69358
GENE.53267	13256
GENE.74807	191632
GENE.60544	1426
GENE.29978	15856
GENE.23882	984
GENE.740	180
GENE.36870	1136
GENE.24740	4052
GENE.69571	924
GENE.32089	91344
GENE.76153	67370
GENE.81375	7114
GENE.36895	778
GENE.4611	4396
GENE.16168	3614
GENE.74839	114338
GENE.43707	3204
GENE.82274	446902
GENE.30816	3486
GENE.62582	450
GENE.69565	104838
GENE.6683	1664
GENE.86635	20878
GENE.66493	47358
GENE.47621	4150
GENE.80310	32194
GENE.61540	3604
GENE.80718	12692
GENE.20263	1696
GENE.73938	7600
GENE.46826	1584
GENE.35348	932
GENE.73940	330
GENE.9901	1904
GENE.6116	130448
GENE.59705	156
GENE.51545	84
GENE.62307	660
GENE.60748	11612
GENE.14002	70026
GENE.49953	9992
GENE.31512	411814
GENE.86911	280
GENE.83188	37354
GENE.38876	68876
GENE.76283	35014
GENE.48073	64116
GENE.76968	73048
GENE.53092	3636
GENE.38963	8012
GENE.42216	106
GENE.49911	7124
GENE.7207	3100
GENE.44553	668
GENE.5359	1262
GENE.49779	14424
GENE.18672	1084
GENE.20662	1320
GENE.26369	17072
GENE.74216	50770
GENE.67741	19110
GENE.78449	5618
GENE.8190	202790
GENE.34557	1602
GENE.63771	35650
GENE.13522	3400
GENE.72119	76502
GENE.55895	20964
GENE.32845	4958
GENE.23124	21404
GENE.31645	1104
GENE.7163	1012
GENE.35044	598
GENE.51690	25580
GENE.46690	8390
GENE.81182	5332
GENE.68068	133916
GENE.1542	77854
GENE.32012	60736
GENE.67244	6330
GENE.3512	30298
GENE.78120	2048
GENE.20867	6722
GENE.80948	1360
GENE.62862	286
GENE.32944	20392
GENE.36927	72310
GENE.37890	47890
GENE.75516	3740
GENE.36192	7928
GENE.33872	86
GENE.81428	109772
GENE.59087	111028
GENE.77271	87822
GENE.7908	35250
GENE.78546	67674
GENE.21402	3680
GENE.12337	108
GENE.61583	2326
GENE.25622	260862
GENE.79571	5562
GENE.52202	1468
GENE.16624	18852
GENE.10774	37182
GENE.23505	154
GENE.68059	402
GENE.63681	22788
GENE.69022	1946
GENE.15500	11538
GENE.32021	283028
GENE.64579	7714
GENE.55870	688
GENE.41221	90042
GENE.78853	2938
GENE.77149	36000
GENE.47656	416
GENE.22273	6452
GENE.7014	5080
GENE.13274	8366
GENE.70349	2652
GENE.62197	6574
GENE.52329	65238
GENE.85760	8378
GENE.43586	2300
GENE.72723	2960
GENE.20396	4544
GENE.64356	36184
GENE.43172	12826
GENE.62776	2264
GENE.19869	862
GENE.38176	14732
GENE.45540	18444
GENE.7847	23960
GENE.15596	118
GENE.3680	3676
GENE.40610	6142
GENE.29775	14476
GENE.63409	13348
GENE.11885	45508
GENE.71133	2026
GENE.75143	93108
GENE.39819	1260
GENE.49996	2664
GENE.54238	400
GENE.39296	2634
GENE.73062	33528
GENE.60481	9982
GENE.6661	162
GENE.47616	1726
GENE.7874	2630
GENE.20578	7504
GENE.1076	32090
GENE.56304	60156
GENE.61598	4812
GENE.53588	16706
GENE.43363	154164
GENE.76973	19428
GENE.75277	626
GENE.48003	1352
GENE.775	20646
GENE.48314	5386
GENE.37671	5214
GENE.84967	20074
GENE.64548	9926
GENE.51813	101040
GENE.42278	4002
GENE.50061	4380
GENE.59206	14086
GENE.64694	20
GENE.44792	85496
GENE.53032	12
GENE.14653	25798
GENE.76356	2850
GENE.19785	450
GENE.24310	1864
GENE.15987	184
GENE.19670	1652
GENE.65286	35896
GENE.43541	760
GENE.13680	28
GENE.10348	966
GENE.7409	3680
GENE.82353	1880
GENE.56111	120532
GENE.11224	71492
GENE.63329	910
GENE.26947	3242
GENE.61473	3916
GENE.38081	2962
GENE.85169	146
GENE.35974	26374
GENE.14901	54774
GENE.164	64
GENE.57885	2736
GENE.47230	112618
GENE.71377	2732
GENE.20927	878
GENE.53868	238
GENE.42887	37414
GENE.57544	540
GENE.45446	62082
GENE.14083	10686
GENE.13794	1602
GENE.10225	17074
GENE.12207	6958
GENE.56742	2884
GENE.3053	7580
GENE.12175	1558
GENE.18075	4482
GENE.7078	20032
GENE.39207	5872
GENE.24597	216
GENE.17182	822
GENE.32239	1174
GENE.65983	29834
GENE.13859	15450
GENE.16043	38098
GENE.80598	1790
GENE.10957	2082
GENE.85814	85506
GENE.37653	1556
GENE.54080	3226
GENE.64244	135548
GENE.72196	26260
GENE.54775	84506
GENE.43411	11308
GENE.73128	139720
GENE.20103	780
GENE.5851	30058
GENE.62981	1686
GENE.30527	358
GENE.86192	1020
GENE.63691	21018
GENE.62955	138
GENE.24859	4170
GENE.18794	123124
GENE.69499	798
GENE.28770	14334
GENE.20112	2702
GENE.85912	2276
GENE.36243	185320
GENE.70263	15006
GENE.37029	208072
GENE.57992	13406
GENE.26737	47126
GENE.42637	35444
GENE.48346	11028
GENE.57288	64856
GENE.49160	624
GENE.70998	3038
GENE.17523	3656
GENE.79892	11848
GENE.68922	135718
GENE.8237	29042
GENE.7431	36882
GENE.55586	1578
GENE.80632	1604
GENE.71682	22068
GENE.71669	3068
GENE.51714	220
GENE.28987	192
GENE.76116	15850
GENE.27563	1426
GENE.78963	8350
GENE.64591	1618
GENE.61646	1164
GENE.58385	2350
GENE.9257	27914
GENE.44758	1704
GENE.889	50594
GENE.29637	1082
GENE.1789	17400
GENE.85129	270070
GENE.75231	37942
GENE.30516	53396
GENE.4141	93834
GENE.44821	5516
GENE.29604	1264
GENE.1963	8934
GENE.25487	206954
GENE.55645	149446
GENE.77570	1560
GENE.19883	404
GENE.25394	83856
GENE.16053	12016
GENE.62214	210
GENE.19509	10486
GENE.10081	770
GENE.44025	544
GENE.65536	28682
GENE.50319	358
GENE.33680	71840
GENE.40635	4974
GENE.85727	19562
GENE.6718	8458
GENE.84668	476
GENE.45958	6108
GENE.81414	64752
GENE.46100	2348
GENE.66859	5134
GENE.46969	17930
GENE.75256	81124
GENE.63583	56
GENE.11952	95728
GENE.85455	100586
GENE.63816	846
GENE.42827	24842
GENE.17076	1614
GENE.46631	24946
GENE.5687	4712
GENE.42018	40246
GENE.71829	75066
GENE.67659	2774
GENE.34616	3692
GENE.58626	25120
GENE.42239	1554
GENE.49315	104706
GENE.25143	252
GENE.77140	27730
GENE.20222	42
GENE.53853	762
GENE.78170	466
GENE.38983	10192
GENE.47142	40824
GENE.42376	2688
GENE.10478	46
GENE.50173	142112
GENE.60197	9854
GENE.51239	82622
GENE.69368	68432
GENE.65876	13972
GENE.48325	754
GENE.70619	3368
GENE.79875	44708
GENE.32939	2192
GENE.23433	4686
GENE.12912	14756
GENE.44867	53398
GENE.43085	3160
GENE.60509	95516
GENE.85516	8406
GENE.14193	15556
GENE.6974	456
GENE.63023	37950
GENE.68005	2988
GENE.25891	48276
GENE.43661	61272
GENE.30444	2410
GENE.12318	2118
GENE.48137	25776
GENE.56227	21906
GENE.72757	28288
GENE.26048	14692
GENE.47918	1230
GENE.73827	1342
GENE.79017	87824
GENE.29072	10624
GENE.71859	77240
GENE.44499	3110
GENE.43480	7462
GENE.5620	422
GENE.51867	514
GENE.81472	59418
GENE.66048	3178
GENE.28322	296
GENE.73666	1362
GENE.81169	29992
GENE.58928	31944
GENE.14335	1870
GENE.63606	3840
GENE.78786	4988
GENE.48036	552
GENE.62071	1210
GENE.7299	1442
GENE.9050	4422
GENE.86856	2094
GENE.62531	7018
GENE.63888	4044
GENE.65115	6904
GENE.68947	1732
GENE.23738	1552
GENE.63927	124624
GENE.71504	5490
GENE.25782	133220
GENE.77762	2434
GENE.25581	42776
GENE.62934	4708
GENE.65063	1140
GENE.60248	34260
GENE.26472	83244
GENE.78316	1168
GENE.55085	3530
GENE.77177	35694
GENE.63722	97112
GENE.46204	4440
GENE.28365	1100
GENE.11445	800
GENE.41838	4342
GENE.27740	79376
GENE.70319	557062
GENE.75739	1088
GENE.66000	912
GENE.42098	11016
GENE.20563	316002
GENE.41964	25582
GENE.84678	14750
GENE.19327	16400
GENE.22122	3978
GENE.66107	668
GENE.22055	8626
GENE.67782	105464
GENE.12368	83596
GENE.41437	13826
GENE.76491	11322
GENE.71447	346
GENE.75950	298
GENE.13711	36030
GENE.64702	11446
GENE.53077	8420
GENE.40675	39758
GENE.73040	972
GENE.50638	14328
GENE.14818	73762
GENE.35014	6438
GENE.35232	228
GENE.69449	1146
GENE.25920	109330
GENE.14512	304
GENE.69116	6622
GENE.48834	26382
GENE.23848	3922
GENE.71226	11328
GENE.18771	4950
GENE.45681	4950
GENE.48117	14236
GENE.18314	12672
GENE.9915	12064
GENE.26376	101854
GENE.32402	228
GENE.47126	10226
GENE.50769	2426
GENE.15639	1168
GENE.33713	2028
GENE.69114	36788
GENE.63445	5936
GENE.77138	260
GENE.61494	826
GENE.19356	4992
GENE.63964	1830
GENE.3042	6872
GENE.56444	33148
GENE.4938	50136
GENE.17210	92
GENE.57044	2090
GENE.35284	1216
GENE.59872	1022
GENE.82545	918
GENE.23949	134638
GENE.44117	83124
GENE.69520	3428
GENE.4783	41560
GENE.35622	109412
GENE.26494	1480
GENE.8580	3880
GENE.84265	7698
GENE.45295	464
GENE.57920	778
GENE.35947	3690
GENE.59986	3762
GENE.16648	62240
GENE.85999	9242
GENE.51946	47386
GENE.58378	6614
GENE.30676	5114
GENE.23758	15476
GENE.68423	5486
GENE.38703	10386
GENE.86782	498
GENE.40284	20072
GENE.29162	2854
GENE.46966	41402
GENE.24840	16012
GENE.43439	7356
GENE.33280	1828
GENE.67125	778
GENE.69543	7602
GENE.11632	2628
GENE.25962	516858
GENE.41772	54696
GENE.36571	17174
GENE.68080	7188
GENE.67938	4532
GENE.78262	1784
GENE.75064	11234
GENE.18403	126
GENE.73994	42080
GENE.72928	49720
GENE.46868	9224
GENE.5177	14960
GENE.12051	16180
GENE.70949	5336
GENE.32971	26228
GENE.27807	28412
GENE.61110	4224
GENE.11084	788
GENE.85746	70558
GENE.65485	1442
GENE.67706	68874
GENE.6798	2120
GENE.1643	12758
GENE.56498	2578
GENE.38107	54592
GENE.80317	219112
GENE.82313	6394
GENE.10044	2940
GENE.58684	13250
GENE.82499	3102
GENE.526	36136
GENE.8671	72566
GENE.68993	54716
GENE.31873	45406
GENE.69818	2376
GENE.67004	41332
GENE.62340	8192
GENE.12886	60002
GENE.68813	834
GENE.75976	226
GENE.79841	11882
GENE.11722	644
GENE.55789	1500
GENE.76803	356
GENE.51640	5368
GENE.57137	696
GENE.28823	428
GENE.38326	3348
GENE.85936	14566
GENE.56667	160
GENE.25332	281676
GENE.80095	14354
GENE.47518	1072
GENE.79037	676
GENE.14315	264
GENE.86953	254
GENE.85880	5784
GENE.7092	1480
GENE.53799	41630
GENE.26428	2534
GENE.45991	3178
GENE.31533	38646
GENE.62152	78662
GENE.49989	12014
GENE.47814	2446
GENE.17510	1376
GENE.25761	32398
GENE.67467	1232
GENE.37295	198820
GENE.58008	6272
GENE.40467	38918
GENE.72737	528
GENE.74678	38784
GENE.52788	16218
GENE.22537	8234
GENE.80952	594
GENE.53518	2356
GENE.43857	2512
GENE.86466	24962
GENE.1489	10338
GENE.82359	260
GENE.58351	9160
GENE.19173	90
GENE.31490	1121740
GENE.51005	15868
GENE.57392	17128
GENE.39340	2404
GENE.71598	78678
GENE.86323	488
GENE.32936	4918
GENE.34361	12540
GENE.18964	4544
GENE.10704	3562
GENE.65040	77626
GENE.20457	29312
GENE.66085	67262
GENE.3609	82164
GENE.57587	126474
GENE.26124	130864
GENE.2504	20852
GENE.71041	71174
GENE.41543	78442
GENE.56594	15938
GENE.22781	5158
GENE.60971	17086
GENE.3275	47596
GENE.52247	60718
GENE.34146	2220
GENE.64978	9850
GENE.26500	56544
GENE.3722	73936
GENE.75299	101626
GENE.42351	6174
GENE.74586	17382
GENE.33500	182
GENE.86009	940
GENE.9873	3512
GENE.19069	10446
GENE.51947	13652
GENE.85694	2794
GENE.21072	17848
GENE.41940	3638
GENE.70662	4572
GENE.86291	54894
GENE.9461	2434
GENE.30389	942
GENE.50874	3418
GENE.24056	3628
GENE.66827	90606
GENE.24333	33470
GENE.65565	7276
GENE.22666	2474
GENE.80900	76188
GENE.62451	24554
GENE.46223	254
GENE.19492	69698
GENE.9169	1788
GENE.21310	111666
GENE.42492	31470
GENE.10506	3142
GENE.44352	9460
GENE.51374	17160
GENE.33687	7182
GENE.26524	15868
GENE.79950	50320
GENE.78703	8974
GENE.20837	1206
GENE.55962	758
GENE.23494	36974
GENE.32485	18458
GENE.61001	7382
GENE.67546	32320
GENE.23183	3514
GENE.74141	2184
GENE.1	35926
GENE.29187	36110
GENE.39307	284
GENE.29224	7610
GENE.58306	2692
GENE.32922	118394
GENE.56459	9906
GENE.55688	4166
GENE.11168	36
GENE.16001	934
GENE.2383	560
GENE.45423	24132
GENE.61366	9484
GENE.30548	1720
GENE.55563	153842
GENE.82514	56722
GENE.22292	2476
GENE.22645	228
GENE.86050	18944
GENE.13626	584
GENE.48814	13362
GENE.63247	74668
GENE.51099	95372
GENE.28388	314
GENE.32749	7108
GENE.64750	3090
GENE.63540	6080
GENE.26834	2930
GENE.41513	14718
GENE.77603	9336
GENE.48924	1296
GENE.63524	1638
GENE.80079	16764
GENE.73906	30
GENE.27692	88720
GENE.72584	5328
GENE.21499	1722
GENE.7554	6692
GENE.44980	10884
GENE.27425	18012
GENE.54138	12422
GENE.23079	3874
GENE.72473	41006
GENE.51181	35930
GENE.68797	94
GENE.11457	3480
GENE.85026	2116
GENE.68914	139328
GENE.18274	23752
GENE.3537	2610
GENE.43786	7016
GENE.82093	1958
GENE.19163	12934
GENE.67832	10286
GENE.78042	28584
GENE.10899	88928
GENE.65556	52710
GENE.17518	4170
GENE.67712	21518
GENE.40380	12084
GENE.41410	80094
GENE.47058	27706
GENE.11451	35124
GENE.82891	814
GENE.38469	3408
GENE.70381	36374
GENE.72521	10768
GENE.7773	24344
GENE.22691	34368
GENE.2983	7432
GENE.38017	55872
GENE.25798	38958
GENE.73284	112
GENE.23820	928
GENE.79284	914
GENE.39894	10016
GENE.31891	17860
GENE.17483	40694
GENE.62185	114838
GENE.40745	3586
GENE.24549	358
GENE.1620	1942
GENE.57650	32352
GENE.28417	2544
GENE.67192	11124
GENE.42410	195234
GENE.41419	10522
GENE.84504	68316
GENE.63476	1796
GENE.76569	6228
GENE.3735	272
GENE.11775	46858
GENE.65455	10262
GENE.63362	1848
GENE.697	41904
GENE.34122	16260
GENE.579	101672
GENE.85975	1144
GENE.30019	6738
GENE.84913	128
GENE.36838	18402
GENE.22786	71148
GENE.15177	1700
GENE.39608	102986
GENE.31443	3172
GENE.1555	34970
GENE.32397	13600
GENE.73969	458052
GENE.36323	30470
GENE.10997	4006
GENE.13708	2034
GENE.69044	10478
GENE.13583	8212
GENE.16661	5534
GENE.67286	27122
GENE.16198	3072
GENE.34942	242
GENE.2294	208
GENE.3917	290
GENE.49826	30000
GENE.82141	57414
GENE.68025	33946
GENE.51649	94666
GENE.27932	2892
GENE.68405	23434
GENE.57314	12480
GENE.6227	110396
GENE.21156	1406
GENE.11179	8064
GENE.36143	19814
GENE.47037	24998
GENE.39790	2958
GENE.1272	174372
GENE.31561	21654
GENE.74444	29584
GENE.68716	9330
GENE.73011	2142
GENE.52729	15124
GENE.78779	6468
GENE.13731	3490
GENE.82444	28272
GENE.55423	226
GENE.48261	3576
GENE.31105	303284
GENE.74465	5836
GENE.59239	308624
GENE.58432	345464
GENE.47958	112770
GENE.27921	54326
GENE.21610	28930
GENE.11619	1300
GENE.17625	25500
GENE.61153	17152
GENE.51294	105222
GENE.15299	392
GENE.1568	442
GENE.61864	8920
GENE.45586	3176
GENE.40903	224
GENE.82595	632
GENE.33469	106
GENE.49771	49776
GENE.17148	2682
GENE.24126	226694
GENE.5778	7774
GENE.78080	6348
GENE.40030	8404
GENE.45049	53560
GENE.1316	4000
GENE.54556	3702
GENE.29173	36528
GENE.50478	25672
GENE.37638	2878
GENE.66441	5304
GENE.21429	2042
GENE.83687	57366
GENE.44875	4666
GENE.7933	2772
GENE.72905	42038
GENE.35873	50352
GENE.2605	1318
GENE.339	105056
GENE.67855	220430
GENE.41383	8848
GENE.70978	214
GENE.48294	5390
GENE.15655	4720
GENE.37432	4140
GENE.83117	2886
GENE.15330	558
GENE.42905	3322
GENE.58834	76450
GENE.3161	133438
GENE.22948	92064
GENE.11439	63112
GENE.77521	8610
GENE.10166	2400
GENE.9588	224
GENE.4263	17540
GENE.5228	22158
GENE.23555	58262
GENE.21106	718
GENE.84211	521078
GENE.15149	1914
GENE.68162	474
GENE.76631	26
GENE.76809	1756
GENE.36089	534
GENE.46173	1680
GENE.54798	76250
GENE.21545	8790
GENE.28073	29558
GENE.12277	15958
GENE.44280	2088
GENE.42148	7356
GENE.35966	49724
GENE.23802	102
GENE.16564	2302
GENE.43704	2276
GENE.60	25236
GENE.9374	424
GENE.1146	2264
GENE.2480	14814
GENE.42056	11784
GENE.65378	2196
GENE.4620	1552
GENE.23705	6208
GENE.72862	6802
GENE.13463	1676
GENE.35113	43910
GENE.5581	22658
GENE.7529	1388
GENE.84834	16740
GENE.17246	2714
GENE.68843	21980
GENE.80522	5946
GENE.77968	49092
GENE.39966	39924
GENE.76539	2990
GENE.10402	34780
GENE.42427	4454
GENE.47173	143664
GENE.21857	462
GENE.62430	5826
GENE.69531	5670
GENE.74880	172276
GENE.18520	14296
GENE.4806	4082
