gene	CNT
GENE.21023	6264
GENE.57531	44682
GENE.86322	18272
GENE.20803	220
GENE.3510	3578
GENE.30202	1944
GENE.16879	1702
GENE.50690	8916
GENE.83591	56582
GENE.43595	48378
GENE.81800	9050
GENE.68654	23868
GENE.33318	4272
GENE.61204	32868
GENE.25856	14356
GENE.48850	300
GENE.85691	19496
GENE.31838	377366
GENE.81688	6802
GENE.30130	78450
GENE.64852	6166
GENE.44351	60374
GENE.7323	54778
GENE.39093	422
GENE.63647	130570
GENE.42259	6820
GENE.16086	13546
GENE.60901	16412
GENE.28263	1014
GENE.15878	50760
GENE.923	13396
GENE.48319	7712
GENE.19841	37158
GENE.33177	4090
GENE.76121	34406
GENE.71898	4714
GENE.38159	2794
GENE.2540	2242
GENE.40646	11528
GENE.76641	802
GENE.77173	39780
GENE.38814	16872
GENE.62315	464
GENE.87456	80652
GENE.14141	3382
GENE.38184	2708
GENE.16456	37126
GENE.81556	182732
GENE.50488	398
GENE.49802	2302
GENE.62611	2760
GENE.47998	25442
GENE.74055	5306
GENE.77943	942
GENE.49375	46432
GENE.85194	1796
GENE.44277	3658
GENE.79803	6416
GENE.41105	62190
GENE.81222	9084
GENE.36783	33974
GENE.84770	60026
GENE.75015	2704
GENE.42238	3408
GENE.6168	2160
GENE.43169	11230
GENE.42131	135362
GENE.35328	55456
GENE.73661	1178
GENE.12419	510
GENE.69779	968
GENE.6271	72884
GENE.77973	414
GENE.14077	73066
GENE.33731	77620
GENE.4127	340
GENE.25610	8954
GENE.71323	8
GENE.62027	38038
GENE.80599	35692
GENE.34900	562
GENE.63295	1014
GENE.50343	3440
GENE.26412	14274
GENE.41809	254
GENE.43388	82522
GENE.5808	161100
GENE.38341	54120
GENE.43539	6144
GENE.71355	6374
GENE.9446	31134
GENE.86896	672
GENE.21874	7232
GENE.22833	51016
GENE.32772	2424
GENE.71033	1102
GENE.76066	94290
GENE.65072	1844
GENE.24598	390
GENE.53584	620
GENE.61614	120872
GENE.69233	321470
GENE.80949	30
GENE.633	4486
GENE.85915	1190
GENE.5262	168642
GENE.42953	1942
GENE.21506	4764
GENE.2488	1832
GENE.79999	302950
GENE.35343	2008
GENE.72030	14264
GENE.40031	79376
GENE.4510	38536
GENE.41788	1394
GENE.67896	73190
GENE.4690	21112
GENE.45956	5106
GENE.79311	2404
GENE.18979	702
GENE.11085	62
GENE.46303	174752
GENE.13524	17254
GENE.27560	612
GENE.64537	4002
GENE.76715	53594
GENE.70763	1262
GENE.10048	48
GENE.41705	1056
GENE.70695	634
GENE.75098	5226
GENE.3356	9352
GENE.71384	7654
GENE.5540	164100
GENE.31589	140624
GENE.64032	800
GENE.34672	2424
GENE.65350	8170
GENE.59743	20696
GENE.8193	2510
GENE.67542	37168
GENE.62095	31682
GENE.19312	2654
GENE.16476	1058
GENE.16620	180
GENE.63682	4554
GENE.18432	10854
GENE.54892	4146
GENE.49651	15024
GENE.34376	66626
GENE.7056	352
GENE.31237	16448
GENE.38961	79280
GENE.87548	314528
GENE.69563	316
GENE.1902	880
GENE.8518	576
GENE.59373	26516
GENE.41033	6340
GENE.79927	636
GENE.21235	102
GENE.6669	1276
GENE.47215	3006
GENE.69803	1820
GENE.29194	14800
GENE.25929	85040
GENE.11975	1668
GENE.28286	3986
GENE.79333	6540
GENE.15421	1568
GENE.67911	47336
GENE.26406	13330
GENE.61946	169864
GENE.74799	14348
GENE.38362	41508
GENE.37639	5426
GENE.81809	19470
GENE.57203	21790
GENE.82906	136276
GENE.44003	101056
GENE.14833	1108
GENE.48168	3238
GENE.51330	9150
GENE.49998	530
GENE.11927	3698
GENE.56451	414
GENE.16694	1816
GENE.18221	95992
GENE.44547	53432
GENE.79372	302
GENE.31169	1234
GENE.10912	628
GENE.1979	58
GENE.13512	780
GENE.20276	176
GENE.27470	6476
GENE.68950	28340
GENE.86432	1404
GENE.20060	1438
GENE.8727	66
GENE.12853	446
GENE.31339	2350
GENE.39043	200
GENE.31832	119908
GENE.75538	20628
GENE.32862	1554
GENE.26423	97276
GENE.70994	2146
GENE.52345	938
GENE.21869	144
GENE.11846	386
GENE.79144	7340
GENE.35984	40610
GENE.45998	1076
GENE.63511	5422
GENE.29000	286
GENE.40334	858
GENE.72503	8014
GENE.76691	83532
GENE.82162	758
GENE.10493	278
GENE.21808	14582
GENE.5674	257220
GENE.26099	92494
GENE.37189	69466
GENE.31898	63890
GENE.81711	10002
GENE.33463	762
GENE.2420	792
GENE.48977	270
GENE.36358	55116
GENE.51247	7022
GENE.27670	22858
GENE.66449	19124
GENE.45301	13900
GENE.82350	7058
GENE.48766	1204
GENE.43456	5778
GENE.43108	1702
GENE.24768	3360
GENE.54734	10960
GENE.63400	284
GENE.76156	45872
GENE.77052	2694
GENE.3240	8788
GENE.29391	19614
GENE.72468	10906
GENE.22644	7982
GENE.56448	2070
GENE.224	10494
GENE.44461	528
GENE.79405	872460
GENE.60976	18978
GENE.57551	12978
GENE.43633	66778
GENE.67748	606
GENE.82553	390
GENE.13546	9310
GENE.14214	2272
GENE.25414	1812
GENE.13143	8082
GENE.37614	222476
GENE.23431	1768
GENE.15016	225612
GENE.48503	17192
GENE.6542	894
GENE.61036	17120
GENE.22784	45974
GENE.1821	506
GENE.23276	1538
GENE.51691	4038
GENE.23853	1266
GENE.27110	42698
GENE.47233	934
GENE.30765	102364
GENE.84944	5758
GENE.5929	161558
GENE.50431	2276
GENE.57470	1950
GENE.83345	13170
GENE.34883	44312
GENE.61279	8426
GENE.86872	2388
GENE.40575	12678
GENE.70220	132014
GENE.19375	52242
GENE.86918	17928
GENE.69190	1558
GENE.68961	145298
GENE.29163	544
GENE.42368	21100
GENE.86656	9026
GENE.32234	7154
GENE.52428	3784
GENE.74661	20210
GENE.57625	972
GENE.76851	270596
GENE.84179	4822
GENE.79199	74456
GENE.9786	1286
GENE.32809	5042
GENE.84505	3040
GENE.27443	8168
GENE.37763	36932
GENE.2764	21238
GENE.71245	8142
GENE.29933	41734
GENE.69717	1276
GENE.82447	129718
GENE.85570	178110
GENE.33184	29364
GENE.15458	199356
GENE.43474	18284
GENE.28258	3692
GENE.70269	1614
GENE.21601	27478
GENE.4083	66694
GENE.17995	1626
GENE.69865	11772
GENE.63173	1222
GENE.66273	1706
GENE.43367	377078
GENE.50310	171392
GENE.42053	2014
GENE.5354	13928
GENE.86570	1532
GENE.18381	7690
GENE.76102	48254
GENE.15025	76226
GENE.49087	2506
GENE.67800	21372
GENE.75291	6138
GENE.54208	1126
GENE.18836	39698
GENE.52220	83700
GENE.14272	1316
GENE.49164	1546
GENE.54500	422
GENE.78475	30950
GENE.29828	10106
GENE.22214	52266
GENE.72359	8708
GENE.48008	29840
GENE.53959	1054
GENE.22398	4068
GENE.60684	1264
GENE.74544	196740
GENE.55564	14928
GENE.42727	1034
GENE.57640	610
GENE.36977	5622
GENE.31162	624
GENE.18442	1582
GENE.33314	36920
GENE.82741	10
GENE.53035	3794
GENE.71441	67724
GENE.6635	4332
GENE.25697	36010
GENE.47913	26322
GENE.54509	4
GENE.63432	706
GENE.81013	590
GENE.24615	8466
GENE.73916	104000
GENE.43463	56940
GENE.74514	10120
GENE.20567	82
GENE.11007	233532
GENE.6234	3504
GENE.7471	7948
GENE.26236	88176
GENE.80644	22002
GENE.77903	6786
GENE.40512	1936
GENE.55322	146982
GENE.50324	2050
GENE.11818	15072
GENE.17227	25328
GENE.8737	18
GENE.65310	5202
GENE.78067	13064
GENE.46216	81732
GENE.37256	10374
GENE.74732	149238
GENE.66110	428
GENE.52754	122066
GENE.26754	18848
GENE.2427	18240
GENE.82619	1950
GENE.40085	976
GENE.12529	245412
GENE.28804	238
GENE.2654	5636
GENE.4486	178714
GENE.26248	35162
GENE.12649	4778
GENE.47639	86326
GENE.78	63504
GENE.766	1268
GENE.52656	29160
GENE.38676	1580
GENE.74362	2894
GENE.9881	5010
GENE.73158	37802
GENE.8328	838
GENE.52905	1100
GENE.2242	580
GENE.42562	4622
GENE.1275	626
GENE.24649	1806
GENE.23424	59772
GENE.14495	67254
GENE.73786	586
GENE.74344	19182
GENE.61661	23896
GENE.27887	1196
GENE.61129	64864
GENE.70813	197248
GENE.32141	1996
GENE.26194	117742
GENE.57700	3648
GENE.25642	71298
GENE.37748	1994
GENE.55536	18060
GENE.79798	69474
GENE.30776	31800
GENE.27777	8622
GENE.69383	16336
GENE.61120	10072
GENE.30494	8130
GENE.82540	166
GENE.85943	91962
GENE.54545	6378
GENE.78835	35370
GENE.51571	1802
GENE.14181	85468
GENE.21840	3886
GENE.33255	209150
GENE.73751	1374
GENE.19610	6406
GENE.57688	162020
GENE.50131	540
GENE.35085	72
GENE.11511	220
GENE.56726	700
GENE.38856	2756
GENE.82099	364
GENE.9015	1106
GENE.11566	18262
GENE.19530	79704
GENE.79598	4078
GENE.22814	192
GENE.37821	79756
GENE.43577	4628
GENE.18937	606092
GENE.13655	380
GENE.1546	64804
GENE.78450	3210
GENE.34063	4698
GENE.8160	1544
GENE.477	19140
GENE.62785	232
GENE.3327	722
GENE.77091	410
GENE.48529	21008
GENE.74770	24166
GENE.29721	11260
GENE.67030	5752
GENE.13254	22846
GENE.23982	52494
GENE.22674	24
GENE.58281	51738
GENE.22044	6078
GENE.52271	78624
GENE.70309	3854
GENE.82834	1474
GENE.80960	4684
GENE.53170	13386
GENE.13031	780
GENE.38861	5422
GENE.15035	7110
GENE.51805	4748
GENE.65864	656
GENE.57575	20546
GENE.65413	220
GENE.67702	5168
GENE.61193	15240
GENE.16278	9908
GENE.59964	220
GENE.4291	46
GENE.75220	1284
GENE.26381	3576
GENE.69636	202
GENE.74025	852
GENE.59921	3586
GENE.35957	70054
GENE.79099	148
GENE.79948	4186
GENE.29009	3806
GENE.72026	10490
GENE.38682	2680
GENE.17838	1722
GENE.35838	18540
GENE.74285	4914
GENE.41578	44590
GENE.71630	413582
GENE.14859	107162
GENE.58771	78318
GENE.61935	22336
GENE.18910	45742
GENE.41727	880
GENE.30881	2052
GENE.51995	32756
GENE.1001	260
GENE.60216	1206
GENE.74548	568906
GENE.15895	1056
GENE.31187	8428
GENE.26118	434
GENE.7308	1508
GENE.84756	5076
GENE.11239	1756
GENE.59025	89484
GENE.43056	13230
GENE.37735	248
GENE.19705	12402
GENE.77732	29964
GENE.86454	1042
GENE.25377	584
GENE.27523	2966
GENE.66427	7982
GENE.38099	264516
GENE.71121	4830
GENE.11156	173670
GENE.58395	2008
GENE.55911	506
GENE.15280	59158
GENE.66405	538
GENE.84191	465634
GENE.65427	1920
GENE.25115	4050
GENE.55151	1436
GENE.44776	5472
GENE.26478	117162
GENE.52332	154524
GENE.60634	136
GENE.13715	4502
GENE.8412	4144
GENE.24386	138604
GENE.59109	6644
GENE.52015	67414
GENE.43649	3474
GENE.71429	722
GENE.70675	19560
GENE.75993	13768
GENE.79775	1296
GENE.50022	3410
GENE.5617	46248
GENE.29629	33330
GENE.63487	20
GENE.61965	2738
GENE.40711	684
GENE.48523	8826
GENE.73007	65742
GENE.50360	536
GENE.17488	820
GENE.58106	14976
GENE.71995	26098
GENE.72408	4270
GENE.4866	366
GENE.80463	48466
GENE.85654	163976
GENE.78181	2158
GENE.58134	63066
GENE.107	129354
GENE.42323	830
GENE.16277	3422
GENE.37880	6406
GENE.60119	1458
GENE.77723	2624
GENE.32854	864
GENE.373	22382
GENE.28648	183258
GENE.31716	36726
GENE.27323	147396
GENE.61148	1146
GENE.80267	2664
GENE.26589	125214
GENE.65909	2964
GENE.78680	6738
GENE.48685	1168
GENE.22611	2370
GENE.13177	12368
GENE.3093	5980
GENE.7943	6114
GENE.32925	3104
GENE.81568	12764
GENE.28083	3512
GENE.59408	1920
GENE.2839	31916
GENE.54803	8780
GENE.66744	10292
GENE.69078	15696
GENE.29740	4928
GENE.4752	53000
GENE.79391	48
GENE.42524	3752
GENE.82707	4692
GENE.24523	6218
GENE.84419	44672
GENE.87281	14460
GENE.5783	132
GENE.61906	3948
GENE.30842	15674
GENE.2875	118110
GENE.39941	1500
GENE.16587	494
GENE.77004	28496
GENE.6443	2716
GENE.29928	4260
GENE.79866	145756
GENE.53741	10196
GENE.62462	12062
GENE.47066	111876
GENE.39948	404
GENE.81283	1014
GENE.1595	4588
GENE.36743	11034
GENE.28509	5816
GENE.63665	11940
GENE.13996	422
GENE.41157	56050
GENE.77784	996
GENE.17261	590
GENE.74163	127832
GENE.81123	3692
GENE.50203	1400
GENE.43376	2072
GENE.15615	3232
GENE.21342	9318
GENE.87080	10152
GENE.37741	1630
GENE.13813	30356
GENE.6839	28
GENE.81092	104644
GENE.25164	20524
GENE.68177	988
GENE.48147	2924
GENE.71095	123004
GENE.33766	24742
GENE.37067	16974
GENE.79791	108364
GENE.16781	122
GENE.82723	1004
GENE.34706	19134
GENE.52341	942
GENE.5349	5676
GENE.43228	1044
GENE.37805	3292
GENE.3239	860
GENE.58766	154740
GENE.82085	5474
GENE.18758	82410
GENE.46144	7846
GENE.65135	340
GENE.12875	864
GENE.14294	1638
GENE.72855	216
GENE.62915	18130
GENE.56679	262
GENE.25595	49584
GENE.67559	14
GENE.82000	2648
GENE.77680	24128
GENE.58643	127378
GENE.50756	244
GENE.81020	41400
GENE.84922	29038
GENE.15685	109016
GENE.64558	36074
GENE.46051	208
GENE.426	3568
GENE.9471	5616
GENE.66385	18836
GENE.25435	10088
GENE.67691	89616
GENE.3199	30750
GENE.68368	7922
GENE.18376	73260
GENE.83878	25750
GENE.31307	12484
GENE.24256	138920
GENE.54677	91124
GENE.58462	1684
GENE.86604	28534
GENE.30460	1806
GENE.54559	19924
GENE.59868	70146
GENE.20756	2556
GENE.36582	27766
GENE.781	17018
GENE.5526	99358
GENE.45875	34334
GENE.79986	3278
GENE.43754	1682
GENE.9771	8492
GENE.22394	14238
GENE.35583	256
GENE.67174	179090
GENE.61162	622
GENE.25734	2478
GENE.46423	8276
GENE.14765	452
GENE.41390	56280
GENE.52224	32500
GENE.14528	81538
GENE.8829	37092
GENE.61942	45172
GENE.61957	2170
GENE.22774	5958
GENE.73277	1400
GENE.12589	3334
GENE.50735	28520
GENE.8562	3696
GENE.12565	6912
GENE.24812	2062
GENE.6434	158
GENE.83999	91752
GENE.46695	52316
GENE.42057	129676
GENE.82038	50096
GENE.25813	14726
GENE.5147	280
GENE.21896	208
GENE.44244	1998
GENE.24866	5112
GENE.79478	1494
GENE.81796	2514
GENE.30416	10604
GENE.14306	20712
GENE.26226	257006
GENE.86127	1468
GENE.26591	24276
GENE.28519	48446
GENE.47444	17172
GENE.86427	1610
GENE.62168	30
GENE.78951	1468
GENE.52234	3668
GENE.21647	1386
GENE.18682	2452
GENE.48444	5542
GENE.72159	4774
GENE.58648	4692
GENE.69958	3916
GENE.57838	886
GENE.21179	152988
GENE.73395	996
GENE.39381	5106
GENE.845	180
GENE.70126	5628
GENE.44728	201958
GENE.75833	17484
GENE.19609	29498
GENE.6149	991584
GENE.86683	214
GENE.14210	428
GENE.52160	5536
GENE.5245	47716
GENE.44475	1234
GENE.20335	12504
GENE.78698	48714
GENE.38317	2814
GENE.50244	25878
GENE.74409	142884
GENE.44985	44
GENE.24145	18594
GENE.67439	204
GENE.19083	2388
GENE.86327	31464
GENE.81860	112
GENE.61677	354
GENE.10993	1400
GENE.68898	1892
GENE.58902	58152
GENE.57469	16754
GENE.58217	2142
GENE.24031	744
GENE.14455	11860
GENE.19957	38830
GENE.63231	1684
GENE.47668	21330
GENE.18959	27772
GENE.11176	13492
GENE.79320	37912
GENE.27835	736
GENE.51155	2922
GENE.58421	165056
GENE.31746	96414
GENE.47690	153694
GENE.33006	18378
GENE.26935	7570
GENE.64779	936
GENE.2596	11782
GENE.51595	131396
GENE.4671	8744
GENE.85245	976
GENE.86817	251196
GENE.31148	13480
GENE.78922	2326
GENE.61261	656
GENE.216	121444
GENE.26087	53734
GENE.60397	27734
GENE.59533	17426
GENE.112	18364
GENE.82462	9988
GENE.55700	16030
GENE.41600	12742
GENE.43358	57076
GENE.80925	252
GENE.4665	2176
GENE.13410	9442
GENE.77775	45006
GENE.5074	351774
GENE.10841	752
GENE.10462	28530
GENE.9810	2940
GENE.35592	2262
GENE.46415	12770
GENE.60706	940
GENE.16602	12348
GENE.69322	13034
GENE.6513	56258
GENE.73160	40446
GENE.35485	2110
GENE.31619	18718
GENE.6365	3048
GENE.37324	18928
GENE.53908	23444
GENE.19231	25750
GENE.73778	2160
GENE.21990	156124
GENE.54090	7612
GENE.32903	1340
GENE.74999	3248
GENE.42445	5172
GENE.22223	1384
GENE.24677	5650
GENE.28859	970
GENE.35170	167916
GENE.8428	19550
GENE.83038	1868
GENE.26659	65226
GENE.67537	32518
GENE.27088	11772
GENE.85172	2372
GENE.41997	10488
GENE.32328	116164
GENE.72894	11356
GENE.80314	8696
GENE.23272	7596
GENE.19575	662
GENE.66867	20096
GENE.56897	30460
GENE.72478	5054
GENE.14044	9132
GENE.1285	48106
GENE.87561	94964
GENE.9583	49828
GENE.50029	380
GENE.29453	97652
GENE.85337	672
GENE.2434	8912
GENE.73292	2872
GENE.56849	11854
GENE.34793	5136
GENE.37725	20928
GENE.35805	414
GENE.33266	5414
GENE.406	13338
GENE.30178	1992
GENE.16595	892
GENE.42076	44084
GENE.67472	2722
GENE.47985	12348
GENE.27241	9244
GENE.31357	1420
GENE.62692	73394
GENE.50463	4702
GENE.2666	3650
GENE.44854	5340
GENE.35965	4558
GENE.67273	73068
GENE.36335	6172
GENE.24379	4762
GENE.50871	32358
GENE.73564	3378
GENE.34051	5814
GENE.47979	70654
GENE.80	416
GENE.77442	3358
GENE.74034	61888
GENE.9051	92922
GENE.50585	1324
GENE.19154	10288
GENE.18105	19276
GENE.80757	60664
GENE.650	339934
GENE.2951	1722
GENE.83982	591034
GENE.76913	20218
GENE.73679	192
GENE.9664	766
GENE.60439	14394
GENE.27277	8438
GENE.34262	632
GENE.73925	944
GENE.5986	29568
GENE.31700	30760
GENE.75571	7378
GENE.48300	18502
GENE.76536	404
GENE.64279	704
GENE.12959	1110
GENE.81265	4
GENE.42177	2094
GENE.71456	27320
GENE.46466	36104
GENE.68742	110
GENE.27485	2806
GENE.22441	10788
GENE.66621	101492
GENE.34815	1498
GENE.64466	3416
GENE.13376	1816
GENE.17727	75934
GENE.36763	129148
GENE.26677	114934
GENE.79503	78938
GENE.6536	3926
GENE.57498	10596
GENE.71802	85164
GENE.49179	178314
GENE.73144	16890
GENE.46765	267682
GENE.14326	1688
GENE.46444	1116
GENE.5207	59266
GENE.45122	32
GENE.79337	4194
GENE.6062	59854
GENE.69059	1174
GENE.8278	17182
GENE.84184	120650
GENE.11544	68
GENE.13393	940
GENE.173	2784
GENE.74112	1208
GENE.33627	18898
GENE.81161	481960
GENE.49629	514
GENE.38723	972
GENE.41953	5960
GENE.54829	450
GENE.60645	1416
GENE.26560	14182
GENE.81372	2592
GENE.54395	9294
GENE.9102	4638
GENE.67087	12002
GENE.52351	17328
GENE.32543	127332
GENE.61984	696
GENE.17914	5232
GENE.12998	4860
GENE.18092	34236
GENE.82952	1648
GENE.63576	434
GENE.62851	17634
GENE.36393	75812
GENE.75915	942
GENE.64250	3254
GENE.29361	664
GENE.51108	1982
GENE.72881	44368
GENE.45849	2010
GENE.5040	170668
GENE.73699	4
GENE.41924	2626
GENE.73380	5850
GENE.2141	294
GENE.14263	8118
GENE.84288	18244
GENE.70414	468
GENE.52217	1308
GENE.57955	12238
GENE.81585	96972
GENE.30006	116
GENE.27824	13246
GENE.63865	6016
GENE.19256	1908
GENE.56825	4342
GENE.59253	176104
GENE.85183	145566
GENE.76282	6934
GENE.12947	43026
GENE.62426	2836
GENE.74089	12382
GENE.72767	20656
GENE.58529	106440
GENE.28151	2010
GENE.63798	4162
GENE.37537	10090
GENE.52955	1648
GENE.6329	52578
GENE.66156	3434
GENE.75523	2540
GENE.34822	29490
GENE.8337	796
GENE.69282	1438
GENE.87461	476
GENE.29785	2000
GENE.74599	62102
GENE.74719	6784
GENE.31682	12292
GENE.29592	1442
GENE.60826	21184
GENE.76944	790
GENE.4792	13018
GENE.7261	3670
GENE.80045	428
GENE.51017	45514
GENE.5690	14618
GENE.30245	108
GENE.83058	764
GENE.10971	1642
GENE.5425	770248
GENE.39150	11814
GENE.49457	132
GENE.18982	2116
GENE.65005	12
GENE.46805	5906
GENE.40013	30994
GENE.54380	2592
GENE.86220	1166
GENE.33302	906
GENE.38532	2844
GENE.36608	54392
GENE.27179	162
GENE.51363	1768
GENE.37494	44342
GENE.69634	8662
GENE.7611	9180
GENE.65766	5196
GENE.2281	1294
GENE.42174	4866
GENE.44735	159662
GENE.8700	32
GENE.14059	97538
GENE.74724	464632
GENE.7422	1542
GENE.67920	44616
GENE.44605	1696
GENE.47903	58182
GENE.57562	1392
GENE.71846	35144
GENE.54619	61568
GENE.58116	1940
GENE.19145	11638
GENE.31943	23470
GENE.19203	234156
GENE.1115	309096
GENE.14464	740
GENE.29737	2460
GENE.23765	32
GENE.15113	19252
GENE.56886	28560
GENE.27290	534
GENE.54455	14892
GENE.46135	2274
GENE.9749	3778
GENE.63450	25860
GENE.59787	41014
GENE.53699	112
GENE.27417	1618
GENE.43971	10264
GENE.24278	752
GENE.33427	354
GENE.52377	122712
GENE.19184	32868
GENE.17165	11104
GENE.16022	216
GENE.47610	51842
GENE.3978	1240
GENE.24281	63120
GENE.28439	25202
GENE.44456	35202
GENE.82703	9096
GENE.33570	4248
GENE.63472	5822
GENE.80177	80142
GENE.72955	948
GENE.87062	2296
GENE.51261	814
GENE.25509	44836
GENE.345	45144
GENE.86396	540
GENE.42489	30896
GENE.72844	4748
GENE.32721	24664
GENE.78258	2328
GENE.78515	23492
GENE.78817	78322
GENE.24111	980
GENE.72935	2832
GENE.44336	3052
GENE.70570	8832
GENE.82337	42292
GENE.85459	35854
GENE.72341	3544
GENE.50033	8644
GENE.15052	48286
GENE.83867	61814
GENE.38752	12834
GENE.36868	260
GENE.62647	63870
GENE.29846	32664
GENE.42664	1980
GENE.11169	3450
GENE.26434	32846
GENE.66226	10558
GENE.48989	4240
GENE.27366	5952
GENE.5599	28006
GENE.50330	55276
GENE.4308	10352
GENE.17430	9510
GENE.64236	28690
GENE.19398	37506
GENE.2660	11706
GENE.30191	11648
GENE.85448	337006
GENE.57225	3184
GENE.18308	6348
GENE.41212	261160
GENE.81888	1060
GENE.66036	1128
GENE.35917	15380
GENE.11650	45184
GENE.7807	61384
GENE.21098	60908
GENE.61225	758
GENE.43195	870
GENE.21767	1492
GENE.67255	3580
GENE.35463	8318
GENE.71560	45670
GENE.37240	124
GENE.73670	3558
GENE.15665	1106
GENE.8629	6648
GENE.53462	8448
GENE.78382	49480
GENE.64240	4238
GENE.10693	4562
GENE.63837	3768
GENE.56065	19312
GENE.10331	14388
GENE.9808	1982
GENE.36973	700
GENE.1225	34928
GENE.55729	126762
GENE.34381	8100
GENE.3640	80422
GENE.66331	130298
GENE.27317	90
GENE.51022	20968
GENE.16790	524
GENE.23508	2514
GENE.73133	263206
GENE.43168	48402
GENE.70956	418
GENE.37171	7492
GENE.27001	47012
GENE.66783	42458
GENE.79520	45732
GENE.10377	10350
GENE.61922	270162
GENE.48233	13578
GENE.3112	2470
GENE.40412	5566
GENE.82982	67198
GENE.25579	190990
GENE.84636	9154
GENE.5807	812
GENE.40778	15404
GENE.64072	1786
GENE.52296	2242
GENE.9709	808
GENE.49114	27098
GENE.21894	76
GENE.1853	1510
GENE.27962	10720
GENE.81459	10274
GENE.51847	1398
GENE.32155	35374
GENE.35430	4344
GENE.52761	2318
GENE.36230	23084
GENE.46104	3422
GENE.14796	1254
GENE.30946	1738
GENE.84795	360114
GENE.18001	1502
GENE.77063	24878
GENE.24950	114228
GENE.55213	5422
GENE.55298	150374
GENE.56392	25436
GENE.24417	4846
GENE.19522	64836
GENE.75406	101426
GENE.58491	127274
GENE.25805	188
GENE.37548	734
GENE.24219	4464
GENE.86827	8654
GENE.67011	48450
GENE.76935	12852
GENE.81876	630
GENE.81001	2914
GENE.77814	2848
GENE.56009	4316
GENE.55861	58972
GENE.28408	8912
GENE.35368	954
GENE.70805	4146
GENE.46263	16884
GENE.35840	7428
GENE.1371	2170
GENE.33955	2388
GENE.33972	16306
GENE.31587	155328
GENE.48376	72836
GENE.9007	70486
GENE.3039	2128
GENE.26259	2370
GENE.6557	4050
GENE.51279	11014
GENE.66633	46048
GENE.24499	5268
GENE.61533	166
GENE.8434	5176
GENE.70041	36260
GENE.60876	3186
GENE.64117	1086
GENE.51895	50558
GENE.30915	16448
GENE.8316	45926
GENE.10219	492
GENE.80248	114478
GENE.60432	46412
GENE.72492	10426
GENE.9441	2924
GENE.26792	6710
GENE.3083	86032
GENE.22824	5186
GENE.4138	12042
GENE.6219	42
GENE.6820	334
GENE.49053	20816
GENE.18334	876
GENE.64797	67968
GENE.21730	200
GENE.17747	6452
GENE.79732	3778
GENE.13218	3748
GENE.54561	5746
GENE.9629	17714
GENE.55081	10140
GENE.46700	602
GENE.78759	4108
GENE.3774	198
GENE.85592	118140
GENE.30297	434
GENE.53212	46992
GENE.58455	113422
GENE.35270	3826
GENE.36029	21876
GENE.839	98050
GENE.22482	24
GENE.38653	3860
GENE.12453	3620
GENE.53808	226
GENE.86275	4440
GENE.30542	1512
GENE.75088	27052
GENE.29118	66914
GENE.59229	33616
GENE.10657	96902
GENE.21206	7238
GENE.14105	19680
GENE.2696	3078
GENE.79659	19432
GENE.58370	1430
GENE.8483	5822
GENE.27758	9670
GENE.63047	10950
GENE.65079	4580
GENE.55626	117404
GENE.64576	698
GENE.72714	60
GENE.81354	2908
GENE.49411	23892
GENE.71411	206776
GENE.12519	3804
GENE.69518	12022
GENE.36453	176662
GENE.70314	3836
GENE.78834	618
GENE.46168	8122
GENE.7043	23320
GENE.32222	3214
GENE.48873	4526
GENE.16245	101118
GENE.33572	12556
GENE.41857	3348
GENE.31481	60764
GENE.20534	12284
GENE.53598	944
GENE.80129	2548
GENE.31228	3860
GENE.21366	2044
GENE.55836	6008
GENE.57177	5532
GENE.20944	744
GENE.64682	7858
GENE.68904	4780
GENE.17128	91912
GENE.62207	10776
GENE.57841	13210
GENE.85922	4918
GENE.10503	6388
GENE.54748	5222
GENE.4554	9540
GENE.3987	17488
GENE.35969	9400
GENE.14234	72398
GENE.5757	15512
GENE.32599	3640
GENE.42134	47314
GENE.60292	26436
GENE.36276	696
GENE.39520	1728
GENE.68492	22014
GENE.67942	600
GENE.46597	41718
GENE.79952	191578
GENE.62294	2536
GENE.70420	9460
GENE.11803	46382
GENE.25009	15432
GENE.77894	6948
GENE.6330	153794
GENE.82824	1434
GENE.63332	178
GENE.6809	2470
GENE.70701	4002
GENE.82924	2854
GENE.19718	66
GENE.4357	22
GENE.43943	41936
GENE.18567	1806
GENE.35414	388
GENE.61405	16110
GENE.38061	4226
GENE.8203	250
GENE.12929	330
GENE.11780	2248
GENE.85665	28304
GENE.44620	13826
GENE.3860	7526
GENE.4989	17048
GENE.79549	30278
GENE.76846	123276
GENE.66957	53268
GENE.26775	2546
GENE.46932	23800
GENE.17664	121528
GENE.16236	1430
GENE.74626	1272
GENE.21770	3562
GENE.59847	5522
GENE.82777	4064
GENE.67053	33112
GENE.78419	17314
GENE.8029	28
GENE.22731	2978
GENE.11306	11282
GENE.3118	302
GENE.85856	1510
GENE.55356	4718
GENE.30960	292
GENE.53381	10326
GENE.60225	95334
GENE.2273	498
GENE.41745	4290
GENE.13798	20402
GENE.72428	12640
GENE.74313	4342
GENE.86529	18698
GENE.65128	7458
GENE.3215	4620
GENE.59113	71102
GENE.48571	117150
GENE.83728	30138
GENE.56291	13820
GENE.25172	1674
GENE.34191	8348
GENE.36158	177336
GENE.4208	281644
GENE.69589	11870
GENE.38455	72928
GENE.14683	623452
